,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
3941,Puncta <10 from Soma Center,0.82,31.76,64.67,0.21,0.29,34244.00,17310.00,18981.70,13526.10,16925.90,12979.80,6535.00,9558.00,7872.74,2237.23,132872.00,94683.00,28.00,25.17,18.43,5.97,0.67,0.04
3942,Puncta <10 from Soma Center,9.04,31.54,65.11,0.28,0.68,45812.00,55052.00,26528.90,23982.00,26752.40,21803.20,5818.00,11625.00,7362.67,7301.72,3263060.00,2949790.00,308.00,24.85,18.49,5.93,0.49,0.88
3943,Puncta 10-20 from Soma Center,6.01,34.26,52.79,0.51,0.20,16650.00,25162.00,5695.48,13814.40,4961.76,12909.00,476.00,7927.00,3860.22,3636.59,427161.00,1036080.00,210.00,27.60,19.41,5.90,0.48,0.47
3944,Puncta <10 from Soma Center,3.99,34.30,65.31,0.20,0.81,43554.00,39845.00,22136.70,17263.70,19635.10,15079.20,9536.00,11667.00,8017.82,6172.57,1040430.00,811396.00,136.00,27.80,19.20,5.93,0.51,0.27
3945,Puncta <10 from Soma Center,1.97,34.84,65.20,0.14,0.85,37712.00,34082.00,19080.70,22538.30,15418.50,19558.30,3741.00,13426.00,9495.13,6387.55,362533.00,428227.00,62.00,24.29,24.29,5.77,0.66,0.14
3946,Puncta 10-20 from Soma Center,0.15,36.16,52.32,0.12,0.93,4840.00,10356.00,3928.67,9717.00,2437.00,8588.00,2437.00,8588.00,1063.39,800.64,11786.00,29151.00,14.00,27.87,22.04,6.74,0.62,0.00
3947,Puncta 10-20 from Soma Center,10.50,35.63,50.73,0.69,0.17,21520.00,33615.00,5559.26,14381.50,4677.09,12960.20,589.00,9248.00,3632.65,4255.00,683789.00,1768930.00,366.00,27.62,21.57,6.41,0.38,0.76
3948,Puncta 10-20 from Soma Center,0.53,35.44,50.74,0.11,0.64,11560.00,12179.00,5640.50,11177.00,3722.50,11360.60,2760.00,9624.00,3188.95,943.34,33843.00,67062.00,26.00,26.86,22.19,6.52,0.65,0.02
3949,Puncta 10-20 from Soma Center,0.21,35.81,52.12,0.13,0.45,13960.00,11693.00,9685.33,11196.70,6949.00,10861.00,6949.00,10861.00,3061.96,358.15,29056.00,33590.00,14.00,26.96,22.68,6.45,0.67,0.00
3950,Puncta <10 from Soma Center,1.34,35.61,67.09,0.43,0.33,33489.00,14206.00,19684.60,9793.75,16745.90,9199.88,6361.00,8682.00,7762.12,1379.42,314953.00,156700.00,66.00,27.07,22.04,7.02,0.43,0.04
3951,Puncta <10 from Soma Center,0.93,37.84,65.58,0.81,0.12,31891.00,18375.00,20740.80,11910.30,19784.50,10704.80,10950.00,8606.00,6231.26,2917.65,207408.00,119103.00,40.00,14.99,34.72,1.32,0.65,0.04
3952,Puncta <10 from Soma Center,3.23,38.94,63.28,0.47,0.33,35937.00,26809.00,18395.20,14440.70,18021.40,13207.60,4737.00,8386.00,7454.10,3749.38,717412.00,563187.00,116.00,13.78,36.38,1.69,0.59,0.25
3953,Puncta <10 from Soma Center,1.66,37.96,66.20,0.24,0.49,33719.00,21300.00,18254.90,11901.90,18977.50,10123.70,1186.00,8054.00,8695.62,3566.20,365099.00,238038.00,76.00,14.11,35.19,1.87,0.54,0.08
3954,Puncta <10 from Soma Center,1.38,38.64,63.22,0.33,0.32,32755.00,26169.00,18987.30,14725.50,16648.80,12649.50,6823.00,11315.00,7646.21,3825.99,284809.00,220883.00,54.00,13.79,36.06,1.71,0.62,0.07
3955,Puncta <10 from Soma Center,0.48,39.23,64.67,0.37,0.25,26511.00,16577.00,16863.40,12575.40,12978.30,10611.30,8745.00,9759.00,6138.19,2366.33,84317.00,62877.00,22.00,14.10,36.55,2.23,0.71,0.02
3956,Puncta <10 from Soma Center,0.56,35.49,65.09,0.49,0.25,22569.00,16317.00,16419.80,12432.80,14618.10,10747.70,10233.00,10614.00,4088.87,2195.51,82099.00,62164.00,22.00,12.31,33.20,2.35,0.64,0.02
3957,Puncta <10 from Soma Center,3.11,36.22,65.14,0.25,0.71,44605.00,24098.00,19729.90,13018.40,17259.70,11281.10,6765.00,9047.00,8429.70,3442.93,808925.00,533755.00,132.00,13.24,33.66,1.91,0.54,0.21
3958,Puncta <10 from Soma Center,0.98,36.50,62.48,0.14,0.75,27199.00,18475.00,19814.20,15282.60,18568.20,14561.50,11748.00,12174.00,4462.10,1740.24,178328.00,137543.00,36.00,13.49,33.87,1.84,0.64,0.05
3959,Puncta <10 from Soma Center,3.59,36.70,64.49,0.35,0.48,36538.00,27442.00,19355.20,14387.70,21076.40,13987.80,1510.00,9688.00,8738.49,3517.95,716143.00,532346.00,128.00,12.95,34.27,2.14,0.46,0.20
3960,Puncta <10 from Soma Center,0.18,37.58,65.04,0.39,0.47,24594.00,14033.00,22285.00,11494.70,18303.00,10097.00,18303.00,10097.00,2827.65,1797.93,66855.00,34484.00,14.00,13.51,35.01,2.07,0.78,0.00
3961,Puncta <10 from Soma Center,3.41,38.62,63.73,0.35,0.39,31722.00,22029.00,14933.40,15067.40,13551.30,14374.60,3358.00,9468.00,6894.72,3145.38,537602.00,542428.00,122.00,13.80,35.98,2.62,0.51,0.21
3962,Puncta <10 from Soma Center,0.30,39.99,64.46,0.06,0.53,29722.00,13662.00,20112.40,12251.40,18199.30,11806.80,11952.00,11606.00,5801.58,736.46,100562.00,61257.00,22.00,14.64,37.10,2.97,0.56,0.01
3963,Puncta <10 from Soma Center,0.98,39.99,63.94,0.32,0.29,27579.00,19742.00,21008.70,14423.60,21190.40,12678.50,12003.00,11914.00,4444.64,2704.38,231096.00,158660.00,40.00,14.83,36.98,3.39,0.58,0.04
3964,Puncta <10 from Soma Center,0.83,40.32,64.15,0.59,0.21,36169.00,21018.00,24478.30,15606.20,21766.80,13858.30,15799.00,11714.00,6664.30,3061.17,220305.00,140456.00,32.00,14.83,37.36,3.24,0.66,0.04
3965,Puncta <10 from Soma Center,0.33,40.56,63.33,0.13,0.45,20813.00,16481.00,19020.70,14918.30,16956.00,13530.00,16956.00,13530.00,1586.36,1211.04,57062.00,44755.00,14.00,14.26,37.80,3.67,0.61,0.01
3966,Puncta <10 from Soma Center,3.24,40.96,62.66,0.23,0.77,39353.00,27955.00,22832.30,16374.10,22228.30,15218.20,11430.00,11570.00,7762.14,4303.04,890460.00,638591.00,120.00,14.47,38.09,4.18,0.53,0.21
3967,Puncta <10 from Soma Center,0.41,42.69,63.62,0.13,0.45,23604.00,14252.00,18485.30,13219.30,9267.00,11255.00,9267.00,11255.00,6531.60,1389.61,55456.00,39658.00,14.00,15.16,39.58,5.13,0.54,0.01
3968,Puncta <10 from Soma Center,0.32,43.53,64.13,0.20,0.48,12690.00,13902.00,9241.50,11661.50,8445.94,10089.80,4642.00,9118.00,3055.49,2083.85,36966.00,46646.00,18.00,16.45,39.97,5.10,0.65,0.01
3969,Puncta <10 from Soma Center,3.60,43.77,63.44,0.41,0.46,34594.00,27503.00,21495.30,15972.70,19986.00,14571.90,8980.00,11664.00,6620.80,3832.94,924298.00,686828.00,132.00,16.91,40.05,5.13,0.55,0.26
3970,Puncta <10 from Soma Center,0.22,41.16,64.09,0.13,0.45,12059.00,11271.00,5350.33,10627.30,735.00,10182.00,735.00,10182.00,4854.19,466.18,16051.00,31882.00,14.00,13.93,38.40,5.09,0.53,0.00
3971,Puncta <10 from Soma Center,4.18,41.46,63.46,0.58,0.28,36544.00,29152.00,12356.30,15462.80,10796.60,14174.40,2392.00,10629.00,6998.46,4284.23,543675.00,680364.00,148.00,13.77,38.82,4.72,0.42,0.22
3972,Puncta <10 from Soma Center,0.56,41.67,64.31,0.27,0.44,31109.00,16373.00,24519.30,14804.30,22575.70,14606.30,18905.00,13632.00,4233.98,897.00,147116.00,88826.00,26.00,14.23,38.83,5.14,0.62,0.02
3973,Puncta <10 from Soma Center,0.51,51.54,63.39,0.22,0.61,16749.00,18777.00,10589.30,14910.50,6633.18,13840.10,6179.00,12090.00,4409.62,2450.15,42357.00,59642.00,18.00,29.58,42.18,1.52,0.76,0.02
3974,Puncta <10 from Soma Center,2.53,51.16,63.92,0.19,0.61,22108.00,24390.00,10389.00,14478.10,9004.66,13868.50,4817.00,10506.00,4150.06,2689.18,259725.00,361952.00,98.00,29.38,41.78,2.89,0.43,0.11
3975,Puncta <10 from Soma Center,2.21,50.95,61.52,0.43,0.44,20874.00,22577.00,9560.25,15643.00,8806.55,14312.10,2037.00,11078.00,4898.64,3553.79,229446.00,375433.00,78.00,29.44,41.46,3.25,0.54,0.12
3976,Puncta <10 from Soma Center,0.37,50.71,61.93,0.39,0.47,11898.00,17259.00,9465.67,15354.30,7235.00,14032.00,7235.00,14032.00,1908.99,1380.28,28397.00,46063.00,14.00,29.88,40.73,4.44,0.76,0.01
3977,Puncta <10 from Soma Center,0.42,44.80,61.36,0.09,0.93,13432.00,18978.00,10985.80,15563.50,10606.90,14483.90,8674.00,12366.00,1696.55,2436.87,43943.00,62254.00,18.00,18.49,40.47,5.24,0.70,0.01
3978,Puncta <10 from Soma Center,1.44,45.18,62.33,0.31,0.54,26177.00,24347.00,12511.90,15207.70,12450.00,13742.80,4618.00,11837.00,6456.34,3148.61,187678.00,228116.00,56.00,18.20,41.04,5.11,0.57,0.07
3979,Puncta <10 from Soma Center,3.75,45.94,63.38,0.62,0.23,18121.00,25564.00,9018.56,15252.00,8640.38,14382.00,2361.00,10418.00,3814.53,3663.59,324668.00,549071.00,132.00,18.70,41.64,5.18,0.41,0.18
3980,Puncta <10 from Soma Center,0.41,45.70,63.24,0.09,0.93,10441.00,15195.00,8149.00,13414.00,9482.18,12466.10,2523.00,11479.00,3266.13,1499.72,32596.00,53656.00,18.00,18.73,41.32,5.45,0.66,0.01
3981,Puncta <10 from Soma Center,0.49,46.16,63.13,0.50,0.23,27224.00,18125.00,19204.20,13675.00,16790.80,12713.30,8804.00,11198.00,6329.38,2339.76,96021.00,68375.00,22.00,19.03,41.69,5.52,0.66,0.02
3982,Puncta <10 from Soma Center,0.74,46.50,63.08,0.30,0.54,21666.00,24160.00,15487.60,14877.70,12901.10,12457.00,6904.00,11780.00,5178.21,4240.48,108413.00,104144.00,28.00,19.41,41.85,5.80,0.61,0.03
3983,Puncta <10 from Soma Center,0.53,46.01,62.75,0.18,0.21,17793.00,18440.00,10686.80,13838.20,6074.82,12542.30,4219.00,11216.00,4964.35,2451.17,53434.00,69191.00,22.00,18.58,41.67,5.91,0.68,0.02
3984,Puncta <10 from Soma Center,0.32,51.41,62.05,0.00,1.92,13747.00,18455.00,12039.30,14996.70,9428.00,12169.00,9428.00,12169.00,1875.44,2604.71,36118.00,44990.00,14.00,24.51,44.90,5.12,0.54,0.01
3985,Puncta <10 from Soma Center,0.43,44.18,62.19,0.14,0.00,31953.00,22376.00,25431.70,18730.00,19530.00,14546.00,19530.00,14546.00,5090.56,3219.14,76295.00,56190.00,14.00,17.39,40.24,5.49,0.64,0.01
3986,Puncta <10 from Soma Center,6.73,44.72,61.94,0.13,0.75,37839.00,34493.00,21568.50,20498.60,21160.30,19706.00,9374.00,14777.00,6042.63,4193.86,1703910.00,1619390.00,212.00,17.53,40.76,5.58,0.46,0.52
3987,Puncta <10 from Soma Center,0.30,44.98,62.13,0.13,0.45,25308.00,20806.00,20065.00,16196.30,14690.00,13037.00,14690.00,13037.00,4335.79,3333.36,60195.00,48589.00,14.00,17.35,41.05,6.10,0.63,0.01
3988,Puncta <10 from Soma Center,8.23,45.24,63.17,0.22,0.60,32699.00,54225.00,18180.80,22889.60,17731.20,18689.30,4730.00,11715.00,5255.31,9509.22,2472590.00,3112990.00,280.00,17.28,41.34,6.22,0.55,0.90
3989,Puncta <10 from Soma Center,1.78,46.91,62.76,0.21,0.48,18819.00,31670.00,11007.80,16624.10,9548.41,15150.80,2891.00,10940.00,4255.05,4537.92,242172.00,365731.00,70.00,19.82,42.16,5.52,0.67,0.12
3990,Puncta <10 from Soma Center,7.18,48.04,60.37,0.38,0.39,20478.00,32710.00,8759.59,17476.30,8377.64,16635.30,621.00,10223.00,4735.88,4478.71,648210.00,1293250.00,228.00,20.88,42.91,5.57,0.41,0.47
3991,Puncta <10 from Soma Center,1.29,50.01,62.27,0.23,0.43,28276.00,22892.00,21422.10,17656.20,22953.60,16531.80,11860.00,14043.00,5508.28,2796.55,257065.00,211874.00,42.00,30.16,39.42,6.12,0.59,0.06
3992,Puncta <10 from Soma Center,2.38,50.10,62.44,0.10,0.73,37408.00,35927.00,25580.40,21286.30,26486.20,18178.30,12219.00,15274.00,6548.75,5911.76,460447.00,383154.00,70.00,29.65,39.97,5.76,0.43,0.10
3993,Puncta <10 from Soma Center,0.54,49.17,63.09,0.18,0.49,26008.00,24141.00,19988.80,16647.60,16808.00,14441.90,14232.00,14129.00,4295.00,3784.53,99944.00,83238.00,22.00,23.66,42.69,5.88,0.64,0.02
3994,Puncta <10 from Soma Center,3.05,47.96,62.47,0.11,0.60,21760.00,22091.00,11198.90,15753.70,8912.50,15301.00,4630.00,11427.00,5544.01,2721.04,324769.00,456857.00,96.00,21.14,42.64,5.86,0.51,0.18
3995,Puncta <10 from Soma Center,9.32,48.29,61.61,0.33,0.51,31850.00,40736.00,18702.30,22142.20,18413.30,20766.80,5390.00,11356.00,5940.44,5951.14,2468700.00,2922780.00,312.00,21.73,42.73,5.84,0.48,0.89
3996,Puncta <10 from Soma Center,0.48,48.69,61.28,0.22,0.61,14736.00,18391.00,11037.00,16239.00,9884.25,16417.70,8267.00,12778.00,2382.63,2116.52,44148.00,64956.00,18.00,22.02,43.04,5.82,0.69,0.02
3997,Puncta <10 from Soma Center,0.34,47.51,61.44,0.22,0.45,28868.00,20222.00,18240.00,16322.80,13372.60,14867.00,12937.00,14102.00,6414.96,2361.13,72960.00,65291.00,18.00,20.76,42.32,5.91,0.71,0.01
3998,Puncta <10 from Soma Center,0.19,48.12,61.82,0.13,0.45,29125.00,17235.00,23096.00,15982.70,17989.00,15091.00,17989.00,15091.00,4592.76,911.67,69288.00,47948.00,14.00,21.47,42.64,6.03,0.59,0.00
3999,Puncta <10 from Soma Center,0.37,48.52,63.89,0.12,0.93,20947.00,24665.00,19994.00,18365.70,18662.00,14189.00,18662.00,14189.00,970.58,4532.55,59982.00,55097.00,14.00,21.62,43.03,5.97,0.68,0.01
4000,Puncta <10 from Soma Center,5.98,49.15,63.67,0.22,0.73,41449.00,34437.00,23518.30,20235.90,23370.50,18865.30,10178.00,12534.00,6251.82,5307.56,1928500.00,1659340.00,212.00,22.62,43.25,5.81,0.56,0.57
4001,Puncta <10 from Soma Center,1.20,54.16,62.05,0.66,0.08,26684.00,22293.00,10949.00,17234.70,10631.90,15641.00,1627.00,13235.00,6878.78,3076.67,109490.00,172347.00,42.00,18.55,50.56,5.78,0.60,0.06
4002,Puncta <10 from Soma Center,0.57,47.72,62.90,0.04,0.91,19117.00,18456.00,15085.00,16952.60,10664.60,16900.70,9500.00,13659.00,4120.63,1721.49,75425.00,84763.00,22.00,22.05,41.82,6.45,0.62,0.02
4003,Puncta <10 from Soma Center,0.33,50.87,62.56,0.13,0.45,16902.00,21696.00,13025.00,18439.30,10963.00,15121.00,10963.00,15121.00,2743.31,2684.58,39075.00,55318.00,14.00,23.99,44.46,5.98,0.66,0.01
4004,Puncta <10 from Soma Center,0.13,51.06,62.65,0.39,0.47,24450.00,17706.00,18593.70,16087.00,10601.00,14875.00,10601.00,14875.00,5852.16,1191.04,55781.00,48261.00,14.00,23.88,44.73,5.99,0.79,0.00
4005,Puncta <10 from Soma Center,0.27,50.84,62.33,0.13,0.45,23067.00,20322.00,19670.00,17815.00,16590.00,15752.00,16590.00,15752.00,2653.71,1891.92,59010.00,53445.00,14.00,23.80,44.48,6.33,0.61,0.01
4006,Puncta <10 from Soma Center,1.04,51.47,63.52,0.29,0.24,28870.00,29946.00,21066.30,23365.90,19995.20,20904.90,13519.00,18488.00,5042.47,3854.67,168530.00,186927.00,32.00,24.76,44.66,6.42,0.68,0.06
4007,Puncta <10 from Soma Center,0.57,51.13,63.40,0.15,0.35,22345.00,19535.00,15039.80,14659.00,10763.80,11145.40,9675.00,10660.00,4681.64,3541.24,75199.00,73295.00,22.00,24.23,44.67,5.69,0.64,0.02
4008,Puncta <10 from Soma Center,9.80,51.43,62.21,0.33,0.43,29594.00,42723.00,14057.60,21698.30,14325.10,21333.90,2067.00,10888.00,5603.91,6404.96,1827480.00,2820780.00,346.00,24.22,44.94,6.19,0.45,0.87
4009,Puncta <10 from Soma Center,0.30,52.59,62.30,0.13,0.45,12296.00,18167.00,8711.00,17103.30,5234.00,15080.00,5234.00,15080.00,2884.06,1431.34,26133.00,51310.00,14.00,25.71,45.46,6.23,0.62,0.01
4010,Puncta <10 from Soma Center,0.87,52.23,62.48,0.24,0.58,26370.00,17915.00,13175.60,14637.70,10627.60,13551.60,5047.00,11877.00,6376.95,1890.13,92229.00,102464.00,26.00,25.57,45.12,6.18,0.65,0.04
4011,Puncta <10 from Soma Center,6.14,51.77,60.70,0.29,0.45,32361.00,43786.00,13948.50,19585.60,13867.60,18554.00,1817.00,11489.00,5486.39,5432.71,948498.00,1331820.00,218.00,24.27,45.31,6.13,0.43,0.40
4012,Puncta <10 from Soma Center,0.41,52.00,64.25,0.13,0.45,33759.00,20604.00,24927.70,17921.00,20296.00,13456.00,20296.00,13456.00,6247.19,3178.59,74783.00,53763.00,14.00,24.67,45.34,6.32,0.65,0.01
4013,Puncta <10 from Soma Center,1.45,51.90,63.86,0.38,0.43,36296.00,30449.00,23658.40,17264.10,22897.70,16667.00,11970.00,12808.00,7594.65,4121.51,378534.00,276226.00,54.00,25.48,44.69,6.88,0.67,0.09
4014,Puncta <10 from Soma Center,0.73,116.58,64.31,0.29,0.36,29965.00,23859.00,19732.20,16843.00,18672.80,16426.00,9890.00,11739.00,6016.09,3884.84,118393.00,101058.00,26.00,107.23,45.73,0.73,0.69,0.03
4015,Puncta <10 from Soma Center,0.23,117.10,64.05,0.13,0.45,27047.00,19086.00,19878.70,16860.30,14793.00,15349.00,14793.00,15349.00,5214.93,1607.06,59636.00,50581.00,14.00,107.77,45.76,1.64,0.66,0.01
4016,Puncta <10 from Soma Center,0.63,118.18,64.00,0.22,0.67,30678.00,21310.00,20492.20,16305.70,19132.00,14153.80,7586.00,13923.00,7000.88,3033.05,122953.00,97834.00,24.00,108.60,46.51,3.32,0.58,0.02
4017,Puncta <10 from Soma Center,0.41,53.37,63.91,0.22,0.45,28285.00,20009.00,20491.30,17399.00,15779.70,17021.40,14604.00,13740.00,5588.19,2362.32,81965.00,69596.00,18.00,13.01,51.57,4.48,0.78,0.02
4018,Puncta <10 from Soma Center,4.70,53.63,64.69,0.20,0.77,40824.00,29659.00,26001.80,18515.80,25485.20,17445.70,13743.00,12385.00,6397.70,4444.40,1352100.00,962821.00,170.00,12.85,51.84,4.93,0.48,0.32
4019,Puncta <10 from Soma Center,0.23,54.82,65.18,0.13,0.45,22894.00,15468.00,21436.00,13632.30,19067.00,12361.00,19067.00,12361.00,1689.96,1329.72,64308.00,40897.00,14.00,12.34,53.23,4.42,0.60,0.00
4020,Puncta <10 from Soma Center,3.00,53.62,63.65,0.21,0.67,44085.00,34401.00,20843.40,21128.50,18863.90,20380.70,8803.00,14123.00,7856.30,4421.51,666990.00,676113.00,102.00,12.15,52.02,4.61,0.55,0.20
4021,Puncta <10 from Soma Center,4.67,53.27,62.84,0.54,0.30,29519.00,36579.00,17873.20,23601.50,18045.20,21432.80,7097.00,17572.00,4504.66,5280.10,822166.00,1085670.00,150.00,12.59,51.57,4.46,0.43,0.27
4022,Puncta <10 from Soma Center,0.37,54.24,63.19,0.13,0.45,13372.00,22133.00,10336.30,18444.30,7480.00,15577.00,7480.00,15577.00,2408.74,2738.75,31009.00,55333.00,14.00,14.10,52.16,4.79,0.66,0.01
4023,Puncta <10 from Soma Center,0.31,54.31,63.57,0.12,0.93,20083.00,19842.00,17214.30,15826.70,13941.00,13138.00,13941.00,13138.00,2523.73,2893.20,51643.00,47480.00,14.00,13.65,52.39,4.42,0.66,0.01
4024,Puncta <10 from Soma Center,0.40,53.77,62.69,0.00,1.99,7221.00,17985.00,6693.33,14132.30,6328.00,12016.00,6328.00,12016.00,382.21,2728.66,20080.00,42397.00,14.00,13.99,51.66,5.11,0.53,0.01
4025,Puncta <10 from Soma Center,1.19,54.61,62.71,0.12,0.80,26419.00,27196.00,14575.30,18339.60,11229.00,16971.10,6579.00,13123.00,6706.69,4520.44,145753.00,183396.00,38.00,14.55,52.36,5.34,0.62,0.06
4026,Puncta <10 from Soma Center,1.95,53.47,62.53,0.38,0.37,26018.00,22159.00,12117.90,14200.60,10350.80,13430.20,2563.00,10273.00,6390.69,3144.28,266593.00,312414.00,76.00,13.44,51.50,5.07,0.54,0.10
4027,Puncta <10 from Soma Center,5.47,54.56,63.37,0.47,0.28,47954.00,49573.00,29369.00,23009.30,29442.30,20823.20,10639.00,10215.00,6544.91,8550.64,2408260.00,1886760.00,192.00,14.78,52.23,5.51,0.60,0.55
4028,Puncta <10 from Soma Center,0.52,54.74,62.99,0.15,0.35,27720.00,21831.00,22117.50,20389.30,21113.40,19851.90,13140.00,18050.00,5736.24,1569.93,88470.00,81557.00,18.00,15.21,52.28,5.67,0.68,0.02
4029,Puncta <10 from Soma Center,0.20,53.36,62.65,0.39,0.47,17548.00,20290.00,14623.00,17285.30,11176.00,15178.00,11176.00,15178.00,2627.41,2181.28,43869.00,51856.00,14.00,13.81,51.29,5.14,0.76,0.01
4030,Puncta <10 from Soma Center,8.64,53.24,62.46,0.13,0.62,41227.00,54349.00,20586.80,28266.70,19832.70,26041.80,8819.00,14965.00,6432.87,8526.04,2655700.00,3646410.00,278.00,14.06,51.02,5.80,0.53,0.91
4031,Puncta <10 from Soma Center,2.40,54.11,65.47,0.53,0.33,40367.00,38653.00,29595.20,22863.20,29232.60,20055.20,16810.00,14362.00,6226.63,6281.26,739880.00,571580.00,84.00,16.21,51.29,5.87,0.59,0.16
4032,Puncta <10 from Soma Center,4.77,53.18,60.98,0.13,0.54,27500.00,31703.00,10730.80,16612.70,9484.84,15331.80,2020.00,11259.00,5490.70,4301.51,461426.00,714345.00,146.00,15.85,50.39,6.12,0.39,0.24
4033,Puncta <10 from Soma Center,0.53,53.73,60.76,0.37,0.23,14894.00,15778.00,8170.50,13394.80,6643.76,12882.30,5161.00,11542.00,3148.42,1348.56,49023.00,80369.00,26.00,15.95,50.96,5.92,0.53,0.01
4034,Puncta <10 from Soma Center,0.33,53.25,61.01,0.00,1.92,16172.00,18984.00,12047.70,16841.30,9884.00,13592.00,9884.00,13592.00,2917.52,2336.22,36143.00,50524.00,14.00,11.41,51.69,5.77,0.68,0.01
4035,Puncta <10 from Soma Center,1.29,55.15,62.45,0.14,0.63,20134.00,22601.00,14367.50,18847.90,12627.40,18399.40,9338.00,15750.00,3199.97,2109.22,186777.00,245023.00,44.00,16.49,52.21,6.62,0.66,0.07
4036,Puncta <10 from Soma Center,0.21,55.60,62.88,0.13,0.45,28633.00,17830.00,18400.00,16742.30,6643.00,14796.00,6643.00,14796.00,9041.83,1379.42,55200.00,50227.00,14.00,16.70,52.60,6.73,0.60,0.00
4037,Puncta <10 from Soma Center,0.26,54.08,63.75,0.13,0.45,9122.00,16046.00,7117.33,13582.70,5598.00,12143.00,5598.00,12143.00,1479.03,1750.10,21352.00,40748.00,14.00,16.92,51.03,5.89,0.71,0.01
4038,Puncta <10 from Soma Center,0.50,54.65,63.64,0.04,0.00,13377.00,17525.00,6959.75,14970.30,3722.32,14424.20,3530.00,12714.00,3979.24,1728.94,27839.00,59881.00,18.00,17.52,51.39,6.29,0.57,0.01
4039,Puncta <10 from Soma Center,1.21,54.96,63.21,0.23,0.31,29438.00,21940.00,11862.80,14738.30,9751.22,13658.20,5997.00,12303.00,6101.77,2683.52,142353.00,176859.00,50.00,16.94,51.88,6.45,0.49,0.04
4040,Puncta <10 from Soma Center,2.68,77.37,63.26,0.23,0.55,31713.00,31088.00,19746.50,21096.10,19412.70,19098.30,9221.00,15018.00,5866.29,4274.38,414677.00,443018.00,84.00,6.68,76.94,4.79,0.47,0.13
4041,Puncta <10 from Soma Center,3.98,77.51,62.20,0.12,0.61,31467.00,38232.00,17409.30,22003.40,17939.30,20430.20,2608.00,13329.00,6213.54,5650.60,731190.00,924141.00,120.00,6.81,77.10,4.29,0.49,0.26
4042,Puncta <10 from Soma Center,10.87,77.70,62.32,0.43,0.34,37157.00,49846.00,10162.40,22953.10,8918.02,20620.20,646.00,12437.00,6672.43,7453.79,1565010.00,3534770.00,372.00,7.02,77.24,4.61,0.47,1.08
4043,Puncta <10 from Soma Center,0.51,77.38,62.93,0.25,0.50,15474.00,21061.00,13385.80,18751.30,14323.00,17718.20,8926.00,15811.00,2606.12,2104.40,53543.00,75005.00,18.00,7.16,76.89,4.83,0.68,0.02
4044,Puncta <10 from Soma Center,8.18,154.07,62.17,0.30,0.42,31633.00,45897.00,12991.00,22055.50,12265.50,20393.90,1584.00,12069.00,6324.95,5990.52,1234150.00,2095280.00,274.00,130.17,82.16,6.57,0.44,0.64
4045,Puncta <10 from Soma Center,4.28,154.38,62.06,0.34,0.56,34783.00,45057.00,20412.40,24744.60,18689.70,23479.00,7499.00,16729.00,5745.96,6208.18,1224740.00,1484680.00,158.00,130.50,82.16,7.21,0.61,0.40
4046,Puncta <10 from Soma Center,10.38,91.23,63.76,0.20,0.75,41254.00,39023.00,22226.20,22737.50,21199.80,21324.20,5848.00,12213.00,7266.88,5807.14,3067220.00,3137780.00,364.00,21.87,88.57,0.43,0.43,0.89
4047,Puncta <10 from Soma Center,0.26,91.16,63.96,0.25,0.50,40272.00,17212.00,29448.30,16417.50,29771.10,16754.90,17870.00,14824.00,7929.37,935.06,117793.00,65670.00,18.00,22.92,88.23,0.63,0.63,0.01
4048,Puncta <10 from Soma Center,0.23,91.35,64.34,0.39,0.47,28055.00,20444.00,26070.30,18870.30,22375.00,17195.00,22375.00,17195.00,2615.38,1328.34,78211.00,56611.00,14.00,22.54,88.52,1.12,0.75,0.01
4049,Puncta <10 from Soma Center,5.97,89.39,61.63,0.34,0.37,33895.00,44123.00,11939.80,23342.00,9829.53,22508.80,1125.00,15304.00,7150.16,5188.22,728327.00,1423860.00,172.00,21.20,86.83,1.34,0.46,0.43
4050,Puncta <10 from Soma Center,2.28,90.14,62.51,0.13,0.83,20173.00,22641.00,9664.27,14704.60,9503.91,14675.40,2204.00,10503.00,4211.48,3123.85,212614.00,323502.00,82.00,21.68,87.49,1.06,0.47,0.11
4051,Puncta <10 from Soma Center,2.35,90.31,60.61,0.20,0.62,13994.00,27242.00,7378.19,16499.60,6986.14,14547.20,403.00,10576.00,3829.61,4650.86,191833.00,428989.00,84.00,21.51,87.71,0.91,0.57,0.15
4052,Puncta <10 from Soma Center,0.42,89.99,61.15,0.47,0.32,29404.00,20321.00,19658.00,17486.30,16513.20,17673.90,11371.00,14216.00,6637.74,2169.50,78632.00,69945.00,18.00,21.70,87.32,1.42,0.63,0.01
4053,Puncta <10 from Soma Center,0.78,100.93,60.77,0.22,0.39,24466.00,20060.00,15586.40,16195.40,10933.30,15243.70,10091.00,12974.00,5171.37,2292.65,77932.00,80977.00,22.00,21.37,98.63,1.68,0.62,0.03
