,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
908,10-20 microns from soma center,10.42,242.21,60.22,0.13,0.90,26774.00,39122.00,8294.55,15706.20,6619.77,13051.00,1232.00,8223.00,5474.17,6470.36,1003640.00,1900450.00,292.00,131.91,203.10,4.16,0.59,1.44
909,10-20 microns from soma center,0.64,242.56,60.68,0.43,0.39,10645.00,14518.00,7155.60,11546.00,5978.94,10202.50,5709.00,9519.00,1808.75,1778.34,35778.00,57730.00,22.00,132.53,203.11,4.06,0.81,0.03
910,10-20 microns from soma center,0.72,242.76,58.43,0.44,0.40,2651.00,9486.00,1659.14,7806.43,1389.17,7029.38,657.00,6388.00,650.87,997.00,11614.00,54645.00,28.00,132.29,203.51,4.00,0.76,0.04
911,< 10 microns from soma center,0.21,240.77,82.61,0.39,0.44,3929.00,6955.00,3194.00,6471.67,1742.00,6026.00,1742.00,6026.00,1026.75,380.20,9582.00,19415.00,14.00,131.35,201.73,4.72,0.70,0.01
912,< 10 microns from soma center,0.43,240.05,71.77,0.22,0.51,6423.00,9759.00,6085.50,8331.75,6077.88,7760.25,5473.00,7679.00,376.94,840.86,24342.00,33327.00,18.00,131.67,200.65,4.99,0.65,0.01
913,< 10 microns from soma center,0.23,242.68,71.42,0.39,0.47,5419.00,8335.00,4337.67,7714.00,3029.00,7039.00,3029.00,7039.00,988.87,530.47,13013.00,23142.00,14.00,132.58,203.21,4.96,0.83,0.01
914,< 10 microns from soma center,0.51,239.48,67.02,0.50,0.35,7615.00,10170.00,5674.40,8724.20,4465.35,8033.59,3280.00,7750.00,1629.70,878.32,28372.00,43621.00,20.00,131.10,200.33,5.35,0.79,0.02
915,20-30 microns from soma center,0.50,241.56,56.95,0.29,0.46,2286.00,10754.00,1379.20,7714.00,1068.79,6865.25,751.00,6674.00,513.02,1532.52,6896.00,38570.00,22.00,132.44,201.95,5.47,0.70,0.02
916,< 10 microns from soma center,0.82,241.31,65.68,0.19,0.69,8432.00,11439.00,5620.50,8704.17,4786.11,8066.14,2449.00,7056.00,2166.30,1404.12,33723.00,52225.00,26.00,131.63,202.17,5.61,0.75,0.05
917,< 10 microns from soma center,0.30,240.07,65.76,0.39,0.47,4370.00,8978.00,3306.33,7802.00,2237.00,7081.00,2237.00,7081.00,870.80,838.62,9919.00,23406.00,14.00,131.88,200.52,5.67,0.81,0.01
918,10-20 microns from soma center,0.32,242.05,62.96,0.39,0.44,5051.00,9956.00,3544.67,8561.00,2722.00,7215.00,2722.00,7215.00,1066.65,1119.55,10634.00,25683.00,14.00,133.01,202.15,5.58,0.81,0.01
919,10-20 microns from soma center,0.19,239.18,58.96,0.39,0.47,2737.00,8366.00,2065.33,7206.67,1697.00,6538.00,1697.00,6538.00,475.68,822.99,6196.00,21620.00,14.00,131.54,199.65,6.78,0.80,0.01
920,< 10 microns from soma center,1.08,239.35,77.31,0.48,0.37,13351.00,9528.00,7474.00,7995.25,6305.50,7254.54,3495.00,6821.00,3408.37,1106.58,59792.00,63962.00,34.00,131.24,200.03,7.29,0.65,0.06
921,< 10 microns from soma center,0.22,239.56,77.04,0.39,0.47,9102.00,8060.00,8615.33,7328.33,8107.00,6616.00,8107.00,6616.00,406.51,589.67,25846.00,21985.00,14.00,132.20,199.67,6.83,0.76,0.01
922,20-30 microns from soma center,0.25,239.99,56.92,0.39,0.44,5620.00,8798.00,4230.67,8059.67,3342.00,7176.00,3342.00,7176.00,995.09,670.11,12692.00,24179.00,14.00,131.04,200.94,6.84,0.81,0.01
923,10-20 microns from soma center,0.26,240.64,57.88,0.39,0.44,7874.00,9688.00,4980.33,7802.00,3189.00,6535.00,3189.00,6535.00,2065.37,1359.59,14941.00,23406.00,14.00,131.69,201.28,7.24,0.72,0.01
924,10-20 microns from soma center,0.47,239.94,56.91,0.57,0.24,6379.00,10950.00,5059.25,9373.50,5072.75,8346.69,3339.00,7328.00,1101.05,1576.75,20237.00,37494.00,18.00,132.61,199.82,7.46,0.81,0.02
925,10-20 microns from soma center,0.54,241.18,56.82,0.22,0.70,7132.00,9701.00,3979.80,8255.80,2664.81,7629.92,2367.00,7102.00,1774.85,974.74,19899.00,41279.00,22.00,132.48,201.41,7.33,0.73,0.02
926,10-20 microns from soma center,0.23,238.77,58.48,0.12,0.93,7211.00,7460.00,4703.00,7237.67,2360.00,6923.00,2360.00,6923.00,1983.85,228.75,14109.00,21713.00,14.00,132.21,198.67,7.68,0.67,0.01
927,< 10 microns from soma center,0.57,238.01,69.70,0.46,0.24,9458.00,9823.00,6694.20,7814.40,6253.62,6598.00,3196.00,6598.00,2068.55,1213.81,33471.00,39072.00,22.00,132.39,197.64,7.83,0.72,0.02
928,20-30 microns from soma center,0.27,146.96,58.67,0.39,0.47,3915.00,7827.00,2767.67,7144.67,1310.00,6460.00,1310.00,6460.00,1085.89,558.08,8303.00,21434.00,14.00,108.56,98.67,8.76,0.85,0.01
929,20-30 microns from soma center,0.40,148.16,56.52,0.24,0.54,2527.00,8836.00,1795.00,7525.00,1578.95,7113.91,909.00,6795.00,612.32,782.16,7180.00,30100.00,18.00,109.17,99.82,8.37,0.73,0.01
930,< 10 microns from soma center,1.00,150.13,65.60,0.29,0.54,7631.00,12708.00,4813.60,8979.30,5011.95,8065.03,2737.00,7048.00,1493.90,1920.49,48136.00,89793.00,32.00,110.03,101.80,8.40,0.89,0.08
931,10-20 microns from soma center,0.35,150.93,62.83,0.39,0.47,4542.00,8934.00,2870.67,8703.33,1583.00,8285.00,1583.00,8285.00,1238.10,296.33,8612.00,26110.00,14.00,110.23,102.76,8.32,0.83,0.01
932,< 10 microns from soma center,0.90,139.21,76.70,0.47,0.29,9343.00,11483.00,6718.78,7723.89,6098.99,6819.91,4949.00,6650.00,1428.74,1455.13,60469.00,69515.00,36.00,104.18,91.92,8.77,0.72,0.05
933,< 10 microns from soma center,0.20,145.39,79.60,0.39,0.44,7912.00,8952.00,5882.67,7354.67,4529.00,6455.00,4529.00,6455.00,1461.41,1132.49,17648.00,22064.00,14.00,106.98,98.06,8.83,0.74,0.01
934,< 10 microns from soma center,4.33,145.77,71.14,0.38,0.48,10997.00,21030.00,4933.02,10338.40,4573.68,8923.34,1267.00,6813.00,2146.64,3255.06,212120.00,444550.00,134.00,106.85,98.75,9.05,0.62,0.42
935,20-30 microns from soma center,0.32,147.57,57.86,0.39,0.44,2866.00,9893.00,2529.67,7576.00,2276.00,6272.00,2276.00,6272.00,247.86,1642.67,7589.00,22728.00,14.00,108.20,99.95,8.95,0.77,0.01
936,< 10 microns from soma center,1.78,139.04,65.48,0.42,0.44,9691.00,15918.00,6507.27,9276.73,6526.15,8502.80,3050.00,7250.00,2013.59,2085.06,97609.00,139151.00,50.00,104.00,91.64,10.79,0.76,0.15
937,< 10 microns from soma center,0.25,139.73,78.59,0.12,0.93,10802.00,11124.00,8521.67,8205.33,6251.00,6438.00,6251.00,6438.00,1857.95,2079.08,25565.00,24616.00,14.00,103.69,93.08,10.36,0.69,0.01
938,< 10 microns from soma center,1.11,144.47,76.84,0.33,0.54,10955.00,14791.00,7252.50,9715.88,6363.09,8907.92,4768.00,6780.00,2113.02,2764.90,58020.00,77727.00,28.00,106.53,97.15,9.34,0.83,0.08
939,< 10 microns from soma center,0.32,148.17,78.48,0.35,0.53,6667.00,9269.00,4294.50,7323.50,2663.45,6720.95,2071.00,6304.00,1957.88,1150.16,17178.00,29294.00,18.00,109.05,99.88,9.25,0.78,0.01
940,20-30 microns from soma center,0.45,145.26,55.92,0.39,0.44,2874.00,11571.00,2024.33,10165.70,1513.00,7650.00,1513.00,7650.00,604.94,1782.92,6073.00,30497.00,14.00,108.04,96.56,10.14,0.83,0.02
941,20-30 microns from soma center,0.42,148.95,47.44,0.35,0.53,12268.00,9141.00,10374.50,7967.25,10165.60,7517.91,7238.00,7350.00,1973.15,701.90,41498.00,31869.00,18.00,109.23,100.81,9.63,0.80,0.02
942,20-30 microns from soma center,0.58,149.29,47.22,0.42,0.28,4909.00,9433.00,3818.60,8020.00,3617.66,7737.65,2131.00,6880.00,945.89,834.69,19093.00,40100.00,22.00,109.67,100.95,8.39,0.70,0.02
943,20-30 microns from soma center,3.65,149.81,54.01,0.28,0.61,8481.00,13586.00,4129.75,9086.96,3731.34,8837.42,1493.00,6718.00,1900.45,1516.06,115633.00,254435.00,100.00,110.09,101.18,9.30,0.55,0.27
944,20-30 microns from soma center,2.02,144.23,52.73,0.15,0.73,6132.00,8423.00,3595.61,7195.28,2843.34,7379.80,1880.00,6234.00,1416.60,580.78,64721.00,129515.00,68.00,106.76,96.53,9.23,0.57,0.12
945,20-30 microns from soma center,0.27,144.10,50.09,0.39,0.44,4007.00,7575.00,2993.33,6935.67,1273.00,6490.00,1273.00,6490.00,1222.90,463.64,8980.00,20807.00,14.00,106.36,96.73,9.72,0.78,0.01
946,20-30 microns from soma center,1.77,146.86,47.65,0.28,0.48,6527.00,12125.00,3995.19,8879.69,3739.58,8490.33,1430.00,6808.00,1563.94,1517.61,63923.00,142075.00,54.00,108.19,98.82,9.92,0.77,0.15
947,30-40 microns from soma center,0.17,142.72,41.82,0.39,0.44,4025.00,5803.00,3136.33,5747.00,1361.00,5707.00,1361.00,5707.00,1255.35,40.80,9409.00,17241.00,14.00,105.78,95.28,10.13,0.58,0.00
948,30-40 microns from soma center,0.53,144.83,39.89,0.12,0.93,2813.00,8135.00,1866.33,7617.67,1184.00,7149.00,1184.00,7149.00,690.80,404.00,5599.00,22853.00,18.00,106.84,97.23,10.31,0.70,0.02
949,40-50 microns from soma center,4.76,138.15,28.38,0.30,0.63,4185.00,11058.00,2193.15,8323.10,2151.27,8131.91,619.00,6317.00,951.87,1318.65,85533.00,324601.00,134.00,102.89,91.57,10.63,0.48,0.32
950,30-40 microns from soma center,0.50,140.54,38.94,0.69,0.20,3598.00,10578.00,1763.75,7965.50,1074.98,6768.18,940.00,6723.00,1074.82,1566.88,7055.00,31862.00,18.00,104.70,93.18,10.29,0.78,0.02
951,20-30 microns from soma center,0.19,141.87,46.36,0.39,0.47,3374.00,7440.00,2580.33,6508.00,1796.00,5892.00,1796.00,5892.00,644.25,670.31,7741.00,19524.00,14.00,105.48,94.31,10.30,0.75,0.01
952,30-40 microns from soma center,1.52,139.58,39.52,0.35,0.48,5602.00,12861.00,2238.45,9079.55,1977.25,8899.07,769.00,6714.00,1388.88,1860.98,24623.00,99875.00,40.00,103.65,92.87,10.76,0.57,0.08
953,30-40 microns from soma center,0.33,143.79,39.56,0.20,0.60,5600.00,7996.00,3641.00,6979.00,3029.99,6479.94,2359.00,6468.00,1209.26,621.38,14564.00,27916.00,18.00,106.59,95.93,10.54,0.67,0.01
954,40-50 microns from soma center,0.78,146.06,29.67,0.72,0.17,3252.00,8482.00,1943.13,7410.88,1586.53,7147.00,744.00,6702.00,918.40,565.84,15545.00,59287.00,34.00,107.88,97.91,10.44,0.59,0.03
955,20-30 microns from soma center,0.33,145.93,48.23,0.39,0.44,3033.00,8480.00,1978.33,7415.00,785.00,6487.00,785.00,6487.00,922.97,819.39,5935.00,22245.00,14.00,107.58,98.03,10.62,0.79,0.01
956,20-30 microns from soma center,0.45,137.66,47.64,0.22,0.61,3003.00,8816.00,2570.50,7686.50,2311.38,7267.39,1997.00,7129.00,430.43,668.07,10282.00,30746.00,18.00,102.93,90.75,11.02,0.71,0.02
957,30-40 microns from soma center,0.75,141.79,36.25,0.19,0.60,7784.00,8614.00,6417.17,7926.00,6923.22,7919.65,3849.00,7157.00,1277.57,426.12,38503.00,47556.00,26.00,105.41,94.21,10.89,0.68,0.03
958,40-50 microns from soma center,0.98,140.96,29.72,0.27,0.47,3577.00,10202.00,1709.50,8110.63,1286.11,7580.73,600.00,6880.00,983.36,1053.21,13676.00,64885.00,34.00,105.04,93.34,11.14,0.63,0.05
959,30-40 microns from soma center,0.35,145.51,36.95,0.72,0.18,1898.00,8707.00,1044.75,7104.00,656.72,6545.69,642.00,6008.00,510.54,1010.39,4179.00,28416.00,16.00,107.11,97.90,10.70,0.83,0.01
960,40-50 microns from soma center,0.37,145.97,31.94,0.30,0.42,3318.00,7659.00,1639.50,7053.75,744.56,6672.46,618.00,6377.00,1085.45,540.57,6558.00,28215.00,18.00,107.68,97.92,11.15,0.69,0.01
961,40-50 microns from soma center,0.23,137.55,33.86,0.39,0.44,3025.00,7328.00,2570.67,6415.33,2118.00,5794.00,2118.00,5794.00,370.28,659.26,7712.00,19246.00,14.00,103.17,90.25,11.38,0.75,0.01
962,40-50 microns from soma center,2.60,138.04,29.16,0.34,0.55,6820.00,17073.00,2797.67,10019.70,2481.72,9149.50,650.00,7321.00,1560.99,2709.40,67144.00,240473.00,78.00,103.32,90.82,11.46,0.70,0.23
963,30-40 microns from soma center,0.31,138.36,38.42,0.12,0.93,3412.00,10169.00,2547.00,7779.33,1689.00,6178.00,1689.00,6178.00,703.43,1722.04,7641.00,23338.00,14.00,103.02,91.63,11.55,0.77,0.01
964,40-50 microns from soma center,0.57,138.50,34.68,0.28,0.61,3670.00,10033.00,2806.00,8009.40,2273.59,7220.46,1684.00,7070.00,720.15,1066.65,14030.00,40047.00,22.00,103.32,91.38,12.53,0.72,0.02
965,40-50 microns from soma center,0.26,147.72,31.07,0.39,0.47,3153.00,7983.00,2142.00,7231.00,1445.00,6529.00,1445.00,6529.00,731.78,594.65,6426.00,21693.00,14.00,119.33,86.67,8.24,0.79,0.01
966,> 50 microns from soma center,0.19,148.16,28.32,0.12,0.93,2564.00,7391.00,1337.00,6717.00,716.00,6099.00,716.00,6099.00,867.64,528.94,4011.00,20151.00,14.00,119.70,86.89,8.65,0.66,0.00
967,40-50 microns from soma center,0.73,152.07,32.33,0.37,0.52,6036.00,8432.00,2539.71,7062.86,1535.44,6625.03,702.00,6250.00,1775.06,692.48,17778.00,49440.00,28.00,121.35,91.30,8.08,0.73,0.04
968,40-50 microns from soma center,0.39,156.65,30.39,0.69,0.20,2534.00,8155.00,1854.25,7015.50,1326.66,6342.88,1196.00,6164.00,596.87,808.58,7417.00,28062.00,18.00,124.18,95.18,7.62,0.80,0.02
969,> 50 microns from soma center,1.09,156.77,26.72,0.22,0.67,2420.00,11895.00,1722.00,8502.25,1802.59,7624.59,702.00,6483.00,661.72,1667.01,13776.00,68018.00,30.00,124.43,95.03,8.05,0.76,0.07
970,> 50 microns from soma center,0.56,156.69,26.56,0.16,0.78,3354.00,9134.00,1924.00,7984.60,1354.66,7034.33,769.00,6922.00,901.40,866.48,9620.00,39923.00,22.00,124.61,94.65,8.10,0.70,0.02
971,> 50 microns from soma center,0.51,157.05,26.28,0.69,0.20,3758.00,9518.00,2909.75,8263.25,2356.05,7292.00,1908.00,7292.00,793.70,990.47,11639.00,33053.00,18.00,124.21,95.75,8.40,0.84,0.03
972,> 50 microns from soma center,0.87,153.65,25.05,0.24,0.00,2862.00,9479.00,1626.67,8195.67,1390.40,7941.41,997.00,6497.00,611.89,924.78,9760.00,49174.00,26.00,123.50,91.03,8.42,0.67,0.04
973,> 50 microns from soma center,0.43,152.55,27.56,0.35,0.53,5416.00,8641.00,3055.00,7436.25,2495.96,6927.48,1286.00,6204.00,1501.35,935.51,12220.00,29745.00,18.00,121.48,91.91,8.24,0.78,0.02
974,> 50 microns from soma center,0.12,154.76,25.06,0.12,0.93,3086.00,7627.00,2315.33,6840.00,1488.00,6387.00,1488.00,6387.00,653.61,558.61,6946.00,20520.00,14.00,123.21,93.29,8.26,0.65,0.00
975,> 50 microns from soma center,0.27,154.96,12.56,0.35,0.53,3014.00,7092.00,2259.00,6633.75,2076.84,6611.50,1288.00,6131.00,652.76,341.78,9036.00,26535.00,18.00,123.27,93.45,9.29,0.78,0.01
976,> 50 microns from soma center,0.40,155.93,11.80,0.39,0.44,3657.00,8446.00,2099.33,7598.00,952.00,6624.00,952.00,6624.00,1141.79,749.15,6298.00,22794.00,14.00,124.44,93.59,8.27,0.77,0.02
977,> 50 microns from soma center,0.22,147.06,16.10,0.39,0.47,4026.00,6892.00,3440.00,6627.67,2423.00,6491.00,2423.00,6491.00,721.91,186.95,10320.00,19883.00,14.00,118.32,86.94,8.26,0.80,0.01
978,> 50 microns from soma center,0.22,147.51,19.60,0.40,0.34,2122.00,7217.00,1627.25,6543.25,1355.39,6306.22,1183.00,6212.00,374.67,396.87,6509.00,26173.00,18.00,118.43,87.50,8.68,0.58,0.00
979,> 50 microns from soma center,0.16,154.27,21.35,0.39,0.44,3863.00,7588.00,2777.33,6921.33,1045.00,6533.00,1045.00,6533.00,1237.99,473.54,8332.00,20764.00,14.00,123.67,91.82,8.63,0.68,0.00
980,30-40 microns from soma center,0.15,156.59,81.56,0.39,0.44,2043.00,6910.00,1586.67,6485.00,1341.00,6248.00,1341.00,6248.00,322.99,301.19,4760.00,19455.00,14.00,125.10,93.74,9.06,0.66,0.00
981,40-50 microns from soma center,0.53,156.27,78.19,0.50,0.35,4099.00,9078.00,2223.40,7226.60,1533.28,6432.07,1304.00,6279.00,1003.76,995.37,11117.00,36133.00,20.00,123.69,95.10,8.62,0.81,0.03
982,40-50 microns from soma center,1.27,147.76,77.60,0.41,0.26,6860.00,11785.00,3060.70,7681.60,2034.97,6765.28,1088.00,6246.00,1657.40,1595.58,30607.00,76816.00,42.00,118.44,87.86,9.28,0.54,0.05
983,40-50 microns from soma center,0.41,149.43,78.19,0.20,0.60,3682.00,9226.00,2280.50,7755.00,1687.82,7101.39,1680.00,6451.00,824.06,1062.75,9122.00,31020.00,18.00,120.18,88.32,9.14,0.78,0.02
984,40-50 microns from soma center,0.32,158.83,76.22,0.00,1.94,4565.00,8763.00,3299.00,7032.67,1630.00,6068.00,1630.00,6068.00,1231.63,1226.22,9897.00,21098.00,14.00,124.86,97.75,9.12,0.62,0.01
985,40-50 microns from soma center,1.38,162.92,77.73,0.24,0.65,7280.00,9393.00,3226.91,7425.82,2426.46,6839.80,1219.00,6422.00,1779.04,935.67,35496.00,81684.00,44.00,126.15,102.68,9.29,0.57,0.07
986,30-40 microns from soma center,0.30,163.21,81.05,0.39,0.44,5256.00,9161.00,3494.33,7947.00,2605.00,6687.00,2605.00,6687.00,1245.71,1010.53,10483.00,23841.00,14.00,126.79,102.36,9.32,0.81,0.01
987,30-40 microns from soma center,0.29,148.12,80.16,0.49,0.00,2393.00,8708.00,1550.00,7436.00,695.00,6384.00,695.00,6384.00,693.26,961.44,4650.00,22308.00,14.00,119.60,86.88,9.38,0.75,0.01
988,< 10 microns from soma center,0.47,156.15,83.86,0.39,0.47,5660.00,9785.00,4366.00,9111.33,2700.00,7950.00,2700.00,7950.00,1236.71,824.69,13098.00,27334.00,14.00,123.59,94.97,9.41,0.84,0.02
989,< 10 microns from soma center,1.30,160.15,73.81,0.39,0.43,10780.00,11300.00,7726.44,9438.67,7460.00,8690.00,5468.00,7460.00,1506.83,1378.28,69538.00,84948.00,36.00,124.47,100.34,9.37,0.75,0.09
990,< 10 microns from soma center,0.25,156.69,72.34,0.39,0.47,6088.00,9354.00,4521.67,7618.67,3729.00,6711.00,3729.00,6711.00,1107.59,1227.50,13565.00,22856.00,14.00,124.10,95.14,9.87,0.82,0.01
991,< 10 microns from soma center,0.72,157.75,71.95,0.18,0.76,7009.00,10840.00,4055.67,7671.83,3614.50,6582.48,666.00,6532.00,2194.63,1570.95,24334.00,46031.00,26.00,124.43,96.49,9.57,0.66,0.03
992,< 10 microns from soma center,0.20,159.06,83.30,0.39,0.44,9794.00,7220.00,7997.67,7000.67,5570.00,6571.00,5570.00,6571.00,1781.29,303.85,23993.00,21002.00,14.00,125.92,96.71,9.49,0.73,0.01
993,< 10 microns from soma center,0.14,160.74,82.39,0.39,0.47,7223.00,6658.00,5469.33,6583.33,4011.00,6498.00,4011.00,6498.00,1327.82,65.74,16408.00,19750.00,14.00,126.11,99.18,9.91,0.71,0.00
994,< 10 microns from soma center,0.67,148.38,79.54,0.34,0.56,4477.00,8516.00,3171.43,7591.00,2888.11,7282.26,1372.00,6669.00,1229.24,578.96,22200.00,53137.00,30.00,118.50,88.68,10.44,0.63,0.03
995,< 10 microns from soma center,0.35,148.13,81.89,0.10,0.94,10364.00,8544.00,7213.33,8075.00,5526.00,7262.00,5526.00,7262.00,2229.73,577.14,21640.00,24225.00,14.00,118.57,88.14,10.67,0.67,0.01
996,< 10 microns from soma center,1.41,163.56,69.77,0.44,0.43,8327.00,11095.00,5780.46,8244.77,5415.11,7918.93,3609.00,6700.00,1497.62,1283.31,75146.00,107182.00,50.00,126.78,102.82,10.38,0.64,0.08
997,< 10 microns from soma center,0.10,163.71,78.52,0.39,0.44,7001.00,7230.00,5303.67,7128.67,2119.00,7039.00,2119.00,7039.00,2253.53,78.41,15911.00,21386.00,14.00,127.21,102.51,10.43,0.59,0.00
998,< 10 microns from soma center,0.21,147.29,81.06,0.39,0.44,4590.00,8211.00,3750.67,7282.00,2803.00,6547.00,2803.00,6547.00,733.55,693.04,11252.00,21846.00,14.00,117.33,88.41,10.61,0.74,0.01
999,< 10 microns from soma center,0.41,159.28,80.32,0.24,0.54,5484.00,8609.00,3991.75,7989.50,3322.97,7970.44,2191.00,7258.00,1307.27,483.72,15967.00,31958.00,18.00,124.77,98.43,10.63,0.76,0.02
1000,< 10 microns from soma center,0.42,162.28,78.65,0.69,0.20,9338.00,9114.00,7664.00,8311.50,7020.34,8613.41,5698.00,6784.00,1408.29,900.95,30656.00,33246.00,18.00,127.32,100.05,10.69,0.82,0.02
1001,< 10 microns from soma center,0.34,160.06,75.61,0.35,0.53,7596.00,8254.00,4984.25,7249.25,3813.32,7026.94,2125.00,6373.00,2142.16,676.95,19937.00,28997.00,18.00,124.31,100.26,10.68,0.79,0.01
1002,< 10 microns from soma center,0.56,161.01,67.19,0.35,0.53,4062.00,10690.00,3191.25,8431.75,3377.63,7228.75,1662.00,6998.00,915.57,1476.20,12765.00,33727.00,18.00,125.27,100.49,11.54,0.80,0.03
1003,< 10 microns from soma center,0.33,162.66,78.52,0.70,0.14,5882.00,7643.00,3869.40,7196.40,2066.38,7055.01,1812.00,6612.00,1739.66,348.48,19347.00,35982.00,22.00,125.37,103.11,10.50,0.71,0.01
1004,< 10 microns from soma center,0.22,159.56,74.02,0.39,0.44,5812.00,8312.00,3702.67,7118.00,2076.00,6350.00,2076.00,6350.00,1562.93,855.75,11108.00,21354.00,14.00,125.97,97.34,10.78,0.73,0.01
1005,< 10 microns from soma center,0.16,159.80,72.51,0.39,0.47,2530.00,7164.00,2220.67,6744.33,1836.00,6433.00,1836.00,6433.00,288.29,308.10,6662.00,20233.00,14.00,124.95,99.03,10.83,0.77,0.00
1006,< 10 microns from soma center,1.03,162.21,80.89,0.15,0.46,8199.00,12751.00,5955.14,8940.29,4909.77,7873.30,4051.00,6916.00,1313.78,1901.74,41686.00,62582.00,30.00,126.86,100.47,11.10,0.66,0.05
1007,< 10 microns from soma center,0.27,163.84,81.77,0.39,0.47,9227.00,10423.00,6153.33,8156.67,2970.00,6838.00,2970.00,6838.00,2555.59,1609.68,18460.00,24470.00,14.00,127.42,102.39,11.00,0.81,0.01
1008,< 10 microns from soma center,0.40,145.34,66.31,0.18,0.75,8235.00,8635.00,6458.40,6824.00,4457.53,6246.25,3879.00,6139.00,1880.02,919.81,32292.00,34120.00,22.00,116.07,86.71,11.50,0.65,0.01
1009,< 10 microns from soma center,4.60,163.35,67.64,0.25,0.59,13747.00,22422.00,6401.20,10579.80,6301.99,9610.50,1125.00,7446.00,2327.16,2893.82,281653.00,465511.00,130.00,127.27,101.78,11.22,0.60,0.43
1010,< 10 microns from soma center,0.50,252.79,66.91,0.22,0.61,7711.00,8567.00,6040.75,8414.00,6182.38,8418.76,2694.00,8237.00,2020.61,117.41,24163.00,33656.00,18.00,188.25,168.48,9.08,0.82,0.02
1011,< 10 microns from soma center,1.06,252.57,74.42,0.28,0.22,9319.00,9847.00,5236.00,8297.14,3492.60,7966.00,2250.00,7031.00,2432.05,856.67,36652.00,58080.00,30.00,187.83,168.59,9.35,0.63,0.05
1012,< 10 microns from soma center,2.52,250.74,78.00,0.27,0.69,9781.00,13415.00,6653.95,9486.86,6827.78,8486.52,2845.00,7169.00,1877.74,2039.08,146387.00,208711.00,74.00,186.12,167.64,11.15,0.69,0.21
1013,< 10 microns from soma center,0.85,251.71,78.03,0.18,0.51,9140.00,10611.00,7106.71,8941.29,6915.14,8253.73,4921.00,7751.00,1198.61,1030.94,49747.00,62589.00,30.00,186.49,168.66,11.56,0.73,0.05
1014,< 10 microns from soma center,0.37,250.99,78.40,0.39,0.44,6294.00,11075.00,4167.33,9445.00,2850.00,7677.00,2850.00,7677.00,1518.01,1390.66,12502.00,28335.00,14.00,186.16,167.93,11.90,0.75,0.01
1015,20-30 microns from soma center,0.20,250.97,62.80,0.10,0.94,2245.00,6857.00,1509.67,6712.67,820.00,6593.00,820.00,6593.00,582.65,109.19,4529.00,20138.00,14.00,186.30,167.70,12.49,0.57,0.00
1016,20-30 microns from soma center,0.38,253.93,63.92,0.30,0.63,3291.00,9327.00,1833.50,7918.25,1510.09,7849.43,744.00,6566.00,923.80,976.96,7334.00,31673.00,18.00,188.69,169.69,9.01,0.83,0.02
1017,20-30 microns from soma center,0.57,254.35,63.55,0.33,0.46,4179.00,7863.00,3130.20,7324.80,2167.55,6918.98,1969.00,6904.00,917.57,407.12,15651.00,36624.00,22.00,189.38,169.49,10.12,0.67,0.02
1018,20-30 microns from soma center,0.31,251.79,62.48,0.22,0.51,3980.00,7117.00,2393.25,6554.75,1760.63,6400.88,841.00,5964.00,1189.78,424.06,9573.00,26219.00,18.00,186.61,168.71,10.65,0.63,0.01
1019,< 10 microns from soma center,2.73,256.19,66.12,0.38,0.28,11096.00,13716.00,4970.24,8891.86,4450.93,8276.18,1999.00,7178.00,2360.75,1652.57,104375.00,186729.00,82.00,190.34,171.05,11.90,0.53,0.17
1020,< 10 microns from soma center,0.19,239.14,66.59,0.10,0.94,3992.00,8255.00,3603.67,7744.00,3183.00,7183.00,3183.00,7183.00,331.06,439.07,10811.00,23232.00,14.00,131.22,199.74,8.26,0.54,0.00
1021,< 10 microns from soma center,1.89,240.56,76.23,0.37,0.51,6377.00,14075.00,4372.63,8331.19,4247.07,7745.10,2904.00,6538.00,1024.78,1641.36,69962.00,133299.00,62.00,132.04,200.91,8.17,0.61,0.12
1022,< 10 microns from soma center,0.20,240.14,76.28,0.49,0.00,14909.00,7042.00,7859.67,6894.33,4125.00,6743.00,4125.00,6743.00,4987.58,122.08,23579.00,20683.00,14.00,131.53,200.74,8.28,0.75,0.01
1023,< 10 microns from soma center,1.62,238.15,76.02,0.34,0.46,9427.00,13066.00,6205.47,8220.13,5644.50,7729.18,3375.00,6591.00,1858.24,1561.22,93082.00,123302.00,52.00,132.54,197.69,8.36,0.70,0.11
1024,20-30 microns from soma center,0.56,238.51,64.27,0.24,0.00,3026.00,11134.00,2773.50,8977.25,2844.89,7636.63,2334.00,7101.00,262.38,1660.15,11094.00,35909.00,18.00,132.57,198.07,8.89,0.81,0.03
1025,< 10 microns from soma center,2.32,239.00,66.29,0.54,0.32,7956.00,18176.00,4528.94,9163.72,3958.02,8460.22,1437.00,7219.00,1796.97,2490.62,81521.00,164947.00,68.00,132.47,198.75,8.55,0.55,0.14
