,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
2463,Puncta 10-20 from Soma Center,0.24,104.59,53.42,0.46,0.21,12241.00,13180.00,7806.80,12449.80,6002.64,12207.60,2678.00,11363.00,3586.91,647.38,39034.00,62249.00,22.00,71.96,72.69,21.83,0.68,0.01
2464,Puncta 10-20 from Soma Center,0.39,103.72,52.98,0.07,0.41,7943.00,17842.00,6731.75,14655.30,6271.30,13623.60,5182.00,12304.00,1084.83,2047.91,26927.00,58621.00,18.00,70.10,73.39,21.41,0.58,0.01
2465,Puncta 10-20 from Soma Center,0.97,103.74,53.06,0.19,0.35,12257.00,24369.00,7516.22,16539.30,4744.27,13345.30,1861.00,11882.00,3578.40,3892.20,67646.00,148854.00,36.00,70.35,73.15,21.51,0.63,0.05
2466,Puncta 10-20 from Soma Center,0.52,103.11,54.98,0.57,0.20,15546.00,14611.00,8501.67,13057.30,7573.95,12561.60,3470.00,11613.00,3629.89,988.25,51010.00,78344.00,26.00,72.92,69.51,22.00,0.67,0.02
2467,Puncta 10-20 from Soma Center,1.67,104.03,55.19,0.15,0.66,16633.00,19237.00,5160.50,14555.80,4706.21,14453.40,1290.00,10613.00,3272.67,2573.30,92889.00,262005.00,64.00,73.78,69.92,22.15,0.60,0.09
2468,Puncta 10-20 from Soma Center,0.59,104.14,55.86,0.31,0.30,12037.00,16863.00,7953.86,13449.30,6396.09,12106.40,5731.00,10713.00,2256.55,2012.28,55677.00,94145.00,28.00,73.00,70.99,21.82,0.70,0.02
2469,Puncta <10 from Soma Center,2.10,104.28,57.94,0.21,0.66,20345.00,18994.00,8741.48,15006.70,7767.17,14736.70,2940.00,11580.00,4053.83,2021.01,183571.00,315141.00,72.00,73.37,70.93,21.44,0.52,0.11
2470,Puncta <10 from Soma Center,2.02,104.61,58.10,0.23,0.70,14879.00,22442.00,6910.48,14780.10,5262.36,14032.40,1784.00,10279.00,3659.17,2699.25,158941.00,339942.00,80.00,73.81,70.86,21.76,0.58,0.12
2471,Puncta <10 from Soma Center,0.21,104.42,58.73,0.12,0.93,9230.00,14847.00,7221.67,13484.00,5701.00,11316.00,5701.00,11316.00,1481.40,1549.84,21665.00,40452.00,14.00,73.76,70.54,22.09,0.73,0.01
2472,Puncta <10 from Soma Center,0.82,103.47,59.54,0.09,0.53,18667.00,18654.00,12259.80,14804.40,12052.70,15013.20,6397.00,11750.00,4067.05,2201.61,98078.00,118435.00,32.00,70.94,72.04,21.98,0.54,0.03
2473,Puncta <10 from Soma Center,0.23,100.57,59.43,0.00,1.99,13737.00,15773.00,11043.30,13129.30,6959.00,11068.00,6959.00,11068.00,2936.64,1964.45,33130.00,39388.00,14.00,69.71,68.75,22.99,0.57,0.00
2474,Puncta <10 from Soma Center,0.32,100.50,59.44,0.02,0.99,10307.00,16985.00,6879.00,13326.30,3842.00,11083.00,3842.00,11083.00,2653.77,2609.06,20637.00,39979.00,14.00,69.21,69.13,23.03,0.48,0.01
2475,Puncta <10 from Soma Center,0.33,100.81,60.08,0.39,0.47,9724.00,19016.00,6288.33,16286.00,2334.00,14917.00,2334.00,14917.00,3039.16,1930.41,18865.00,48858.00,14.00,69.51,69.33,22.89,0.78,0.01
2476,Puncta <10 from Soma Center,0.66,100.51,61.56,0.33,0.45,10872.00,15975.00,7791.50,14249.10,7162.95,13726.30,4666.00,13111.00,2154.41,999.77,62332.00,113993.00,32.00,69.51,68.75,23.34,0.57,0.02
2477,Puncta <10 from Soma Center,0.37,100.43,61.67,0.13,0.45,14633.00,17956.00,7015.33,15781.30,1120.00,14102.00,1120.00,14102.00,5649.49,1611.91,21046.00,47344.00,14.00,69.22,68.87,23.50,0.69,0.01
2478,Puncta <10 from Soma Center,0.36,99.87,62.18,0.18,0.31,7784.00,15817.00,5002.75,13649.80,3904.55,12254.50,3466.00,11817.00,1681.40,1667.37,20011.00,54599.00,16.00,67.94,69.70,22.36,0.63,0.01
2479,Puncta <10 from Soma Center,0.39,102.14,62.98,0.37,0.29,16540.00,13174.00,11437.40,12046.00,6688.94,11622.90,4588.00,11016.00,4821.36,734.83,57187.00,60230.00,22.00,69.34,71.64,22.19,0.52,0.01
2480,Puncta <10 from Soma Center,1.56,98.46,63.24,0.13,0.54,19874.00,16209.00,10815.00,13875.60,8873.91,13222.30,2910.00,12142.00,4614.71,1281.94,162225.00,208134.00,52.00,67.72,67.75,22.78,0.57,0.08
2481,Puncta <10 from Soma Center,0.56,100.20,62.33,0.34,0.39,18125.00,17129.00,11497.60,13706.10,8986.82,12178.20,6250.00,11826.00,3833.65,1761.73,80483.00,95943.00,26.00,69.87,68.14,22.69,0.67,0.02
2482,Puncta <10 from Soma Center,0.37,99.63,62.82,0.09,0.93,9144.00,15339.00,6142.00,13941.50,5212.01,13550.80,3489.00,12851.00,2073.77,908.39,24568.00,55766.00,18.00,68.62,68.62,22.54,0.71,0.01
2483,Puncta <10 from Soma Center,0.24,103.13,63.40,0.13,0.45,18538.00,15399.00,15605.00,12847.30,14066.00,11368.00,14066.00,11368.00,2074.79,1811.94,46815.00,38542.00,14.00,73.77,68.41,22.67,0.57,0.00
2484,Puncta 10-20 from Soma Center,0.48,101.41,50.99,0.15,0.57,8987.00,13283.00,7380.20,11912.60,6750.30,11014.00,5752.00,10790.00,1085.04,942.85,36901.00,59563.00,22.00,70.90,68.79,22.94,0.65,0.02
2485,Puncta 10-20 from Soma Center,0.26,103.14,51.65,0.13,0.45,12558.00,16762.00,8341.33,13624.00,5393.00,11529.00,5393.00,11529.00,3059.50,2260.08,25024.00,40872.00,14.00,73.23,69.13,22.24,0.63,0.01
2486,Puncta 10-20 from Soma Center,0.37,103.31,51.58,0.25,0.50,17370.00,16210.00,13526.30,13368.30,10816.90,11779.90,9947.00,11581.00,3191.71,1871.76,54105.00,53473.00,18.00,73.21,69.08,23.24,0.69,0.01
2487,Puncta 10-20 from Soma Center,0.55,102.78,52.16,0.03,0.00,4609.00,14850.00,4029.00,12288.80,3617.02,10974.10,3542.00,10235.00,435.72,1927.08,20145.00,61444.00,22.00,71.99,69.52,23.41,0.53,0.01
2488,Puncta 10-20 from Soma Center,0.85,101.62,52.61,0.33,0.44,7495.00,17439.00,3039.38,12869.40,1251.95,10979.30,665.00,10372.00,2484.40,2570.55,24315.00,102955.00,34.00,70.54,69.58,22.57,0.62,0.04
2489,Puncta <10 from Soma Center,0.18,103.94,61.70,0.12,0.93,7900.00,13242.00,5360.33,12213.70,2719.00,10819.00,2719.00,10819.00,2116.36,1022.53,16081.00,36641.00,14.00,72.38,71.14,22.44,0.60,0.00
2490,Puncta <10 from Soma Center,1.46,103.69,61.42,0.36,0.52,17034.00,21638.00,8962.36,15504.10,9859.38,15065.70,2457.00,12444.00,3956.54,2593.04,125473.00,217057.00,50.00,72.52,70.54,22.74,0.59,0.07
2491,Puncta <10 from Soma Center,4.03,101.19,62.16,0.16,0.55,19757.00,30020.00,9527.24,16551.80,8022.27,14997.80,4272.00,11794.00,3971.00,4331.66,390617.00,678622.00,140.00,71.00,68.27,23.20,0.47,0.25
2492,Puncta <10 from Soma Center,0.24,100.04,62.48,0.13,0.45,9143.00,14523.00,7693.67,13478.00,5450.00,12499.00,5450.00,12499.00,1608.89,827.61,23081.00,40434.00,14.00,69.63,68.06,22.98,0.53,0.00
2493,Puncta <10 from Soma Center,0.32,101.48,62.90,0.09,0.93,12427.00,15184.00,8423.25,13015.50,6631.30,12288.40,4407.00,10849.00,3105.90,1615.33,33693.00,52062.00,18.00,71.23,68.54,22.98,0.68,0.01
2494,Puncta <10 from Soma Center,3.46,100.29,62.26,0.42,0.46,18886.00,27864.00,9096.46,14605.60,8049.32,12894.50,1216.00,10445.00,3990.64,3992.90,318376.00,511195.00,136.00,68.52,69.52,22.98,0.41,0.16
2495,Puncta <10 from Soma Center,0.29,100.91,63.91,0.19,0.50,19459.00,12213.00,16558.60,10875.00,15527.30,10391.00,14842.00,9821.00,1636.39,845.35,82793.00,54375.00,20.00,70.03,68.80,23.36,0.59,0.01
2496,Puncta <10 from Soma Center,0.04,100.92,63.05,0.00,1.92,17715.00,12350.00,16076.70,12041.70,14794.00,11633.00,14794.00,11633.00,1218.72,301.18,48230.00,36125.00,14.00,70.25,68.48,23.68,0.43,0.00
2497,Puncta <10 from Soma Center,0.42,102.76,63.37,0.04,0.53,10633.00,14210.00,6684.50,12855.00,6241.38,12763.30,2985.00,10543.00,2714.98,1436.90,26738.00,51420.00,18.00,73.71,67.52,23.83,0.52,0.01
2498,Puncta <10 from Soma Center,1.66,101.34,62.90,0.20,0.68,16889.00,23902.00,7754.71,16236.00,7152.71,16196.10,1783.00,11337.00,3380.15,3032.70,131830.00,276012.00,56.00,71.51,67.75,23.79,0.68,0.11
2499,Puncta <10 from Soma Center,0.74,101.28,62.18,0.80,0.06,7601.00,14894.00,4336.63,12885.80,4001.54,12111.30,875.00,10238.00,2314.26,1552.25,34693.00,103086.00,34.00,71.23,67.95,23.78,0.54,0.02
2500,Puncta <10 from Soma Center,0.42,64.97,63.74,0.13,0.45,19873.00,21157.00,18705.70,16394.70,17827.00,13521.00,17827.00,13521.00,859.86,3391.40,56117.00,49184.00,14.00,63.35,14.43,0.53,0.67,0.01
2501,Puncta <10 from Soma Center,0.18,65.57,63.94,0.13,0.45,13310.00,13221.00,11215.00,12376.00,8265.00,11593.00,8265.00,11593.00,2146.51,666.07,33645.00,37128.00,14.00,63.83,14.93,1.23,0.59,0.00
2502,Puncta <10 from Soma Center,0.36,65.97,62.09,0.22,0.61,12305.00,16381.00,6628.50,13645.80,4727.19,13496.20,4222.00,11106.00,3297.08,1867.75,26514.00,54583.00,18.00,64.17,15.24,1.21,0.69,0.01
2503,Puncta <10 from Soma Center,0.08,66.09,63.83,0.39,0.47,16126.00,12450.00,14352.00,11807.30,13410.00,11289.00,13410.00,11289.00,1255.21,482.06,43056.00,35422.00,14.00,64.19,15.63,1.66,0.81,0.00
2504,Puncta <10 from Soma Center,1.00,67.76,63.81,0.24,0.38,20113.00,20740.00,8412.63,14163.80,5398.78,13357.90,2991.00,10241.00,5787.34,2998.79,67301.00,113310.00,34.00,65.58,16.93,1.99,0.56,0.04
2505,Puncta <10 from Soma Center,0.59,67.45,64.18,0.36,0.54,13939.00,14705.00,8353.00,12634.30,5858.70,11894.40,4906.00,10977.00,3293.30,1339.66,50118.00,75806.00,26.00,65.29,16.77,2.30,0.64,0.02
2506,Puncta <10 from Soma Center,0.88,67.30,63.95,0.22,0.42,21325.00,22987.00,12501.40,13742.30,12916.70,12337.00,3966.00,11627.00,5584.62,3226.93,125014.00,137423.00,40.00,67.02,1.72,5.89,0.61,0.04
2507,Puncta <10 from Soma Center,0.29,68.05,63.10,0.13,0.45,12531.00,13694.00,10627.00,12412.00,7029.00,11568.00,7029.00,11568.00,2545.61,921.54,31881.00,37236.00,14.00,67.80,3.71,4.62,0.65,0.01
2508,Puncta <10 from Soma Center,0.21,67.87,63.94,0.13,0.45,20102.00,12842.00,16107.70,12095.30,13076.00,11269.00,13076.00,11269.00,2948.02,644.64,48323.00,36286.00,14.00,67.55,3.89,5.36,0.61,0.00
2509,Puncta <10 from Soma Center,0.27,67.73,64.21,0.13,0.45,20450.00,14576.00,14455.30,12853.30,8649.00,10853.00,8649.00,10853.00,4819.58,1532.54,43366.00,38560.00,14.00,67.32,4.52,5.93,0.74,0.01
2510,Puncta <10 from Soma Center,0.17,68.01,64.59,0.39,0.47,21815.00,14003.00,14463.30,12381.00,7864.00,11186.00,7864.00,11186.00,5720.26,1189.01,43390.00,37143.00,14.00,67.48,5.13,6.77,0.76,0.00
2511,Puncta <10 from Soma Center,0.30,67.97,64.27,0.39,0.47,17643.00,19446.00,11981.30,15650.00,7976.00,12656.00,7976.00,12656.00,4116.66,2829.42,35944.00,46950.00,14.00,67.41,5.46,6.83,0.78,0.01
2512,Puncta <10 from Soma Center,1.77,66.46,64.75,0.20,0.37,21927.00,27559.00,12525.40,16392.20,11202.80,15704.40,3377.00,10017.00,5477.51,4530.71,200406.00,262275.00,58.00,66.18,1.78,5.74,0.59,0.10
2513,Puncta <10 from Soma Center,2.00,67.78,63.99,0.13,0.79,18432.00,21559.00,9681.72,14394.40,8083.34,12621.90,1770.00,11064.00,4977.31,3156.81,174271.00,259100.00,72.00,67.53,3.41,4.66,0.49,0.09
2514,Puncta <10 from Soma Center,0.22,67.88,64.26,0.13,0.45,16272.00,12652.00,13885.00,11784.30,11675.00,11343.00,11675.00,11343.00,1880.88,613.56,41655.00,35353.00,14.00,67.46,5.20,5.44,0.43,0.00
2515,Puncta <10 from Soma Center,0.43,67.99,65.83,0.42,0.15,19938.00,15833.00,10544.80,13540.80,7021.25,13598.50,6386.00,11066.00,5493.55,1687.92,42179.00,54163.00,18.00,67.73,2.39,5.49,0.71,0.02
2516,Puncta <10 from Soma Center,0.27,67.85,66.68,0.09,0.93,11487.00,12368.00,10740.80,11674.00,10465.60,11332.80,9696.00,11100.00,715.44,493.74,42963.00,46696.00,18.00,67.53,2.56,6.08,0.66,0.01
2517,Puncta <10 from Soma Center,0.27,67.62,64.98,0.02,0.99,25598.00,13832.00,17348.30,11883.00,11058.00,10886.00,11058.00,10886.00,6095.47,1378.27,52045.00,35649.00,14.00,65.25,17.54,2.91,0.41,0.00
2518,Puncta <10 from Soma Center,0.26,67.89,64.76,0.25,0.50,14390.00,11852.00,10402.30,10966.80,8568.13,10396.00,6110.00,10173.00,3248.11,699.77,41609.00,43867.00,18.00,65.21,18.65,2.97,0.57,0.01
2519,Puncta <10 from Soma Center,1.15,67.21,64.88,0.36,0.31,22146.00,19410.00,11173.50,15194.60,9303.63,13588.30,2920.00,11688.00,5690.46,3007.02,111735.00,151946.00,42.00,64.21,19.61,3.08,0.60,0.05
2520,Puncta <10 from Soma Center,0.44,67.74,64.75,0.16,0.55,16527.00,14623.00,14212.40,13045.00,12635.20,12008.40,12214.00,11405.00,1650.36,1169.72,71062.00,65225.00,22.00,64.76,19.60,3.25,0.69,0.02
2521,Puncta <10 from Soma Center,0.64,43.89,59.66,0.20,0.48,11820.00,19987.00,7156.00,18997.80,5448.04,18713.80,4634.00,18485.00,2793.02,582.93,28624.00,75991.00,18.00,9.31,42.89,0.21,0.66,0.03
2522,Puncta <10 from Soma Center,0.23,44.31,60.23,0.13,0.45,10742.00,14770.00,9198.00,13851.30,7433.00,12658.00,7433.00,12658.00,1359.90,883.83,27594.00,41554.00,14.00,9.54,43.26,0.73,0.54,0.00
2523,Puncta <10 from Soma Center,1.81,44.77,59.58,0.50,0.36,12393.00,19163.00,7573.25,13393.60,8607.30,12641.70,2083.00,9513.00,3204.42,2145.40,151465.00,267872.00,72.00,9.40,43.77,0.74,0.55,0.09
2524,Puncta <10 from Soma Center,0.48,45.67,59.63,0.46,0.21,9719.00,16918.00,5818.20,14957.80,3935.86,13995.60,3254.00,11293.00,2311.68,2108.38,29091.00,74789.00,22.00,10.26,44.49,1.26,0.68,0.02
2525,Puncta <10 from Soma Center,0.95,45.65,60.16,0.27,0.22,23324.00,22356.00,10215.10,18308.30,8155.57,17006.00,4005.00,13796.00,5890.97,3200.32,81721.00,146466.00,32.00,9.67,44.57,1.92,0.59,0.04
2526,Puncta <10 from Soma Center,0.30,46.19,60.51,0.13,0.45,19467.00,18273.00,13789.00,16534.00,8974.00,15354.00,8974.00,15354.00,4327.00,1255.52,41367.00,49602.00,14.00,9.97,45.05,2.13,0.60,0.01
2527,Puncta <10 from Soma Center,1.58,46.06,60.18,0.47,0.32,17352.00,23606.00,8382.00,16545.90,8216.18,15201.10,1442.00,13311.00,4071.22,2829.33,150876.00,297826.00,64.00,10.18,44.85,2.47,0.54,0.07
2528,Puncta <10 from Soma Center,2.19,46.59,60.96,0.10,0.58,14993.00,28819.00,6411.95,15836.40,5362.50,14249.30,1809.00,11142.00,3806.38,4356.51,128239.00,316728.00,76.00,11.03,45.19,2.57,0.46,0.10
2529,Puncta <10 from Soma Center,2.79,46.54,61.27,0.11,0.64,18587.00,29456.00,10732.00,17528.10,10152.40,15715.40,3381.00,13960.00,4404.69,3457.25,311227.00,508314.00,104.00,10.24,45.32,2.65,0.47,0.14
2530,Puncta <10 from Soma Center,0.38,47.81,61.30,0.07,0.47,9556.00,14426.00,7062.80,13795.20,5623.71,13928.40,3455.00,12303.00,2224.16,762.30,35314.00,68976.00,22.00,10.64,46.53,2.81,0.55,0.01
2531,Puncta <10 from Soma Center,0.43,48.36,60.98,0.13,0.45,18208.00,20282.00,14649.00,17931.70,9548.00,15372.00,9548.00,15372.00,3699.75,2009.96,43947.00,53795.00,14.00,10.94,47.01,3.14,0.69,0.02
2532,Puncta <10 from Soma Center,0.45,48.25,60.71,0.15,0.35,14069.00,15369.00,8841.75,13820.80,7137.06,13210.40,5061.00,13076.00,3338.24,916.32,35367.00,55283.00,18.00,10.32,47.03,3.16,0.51,0.01
2533,Puncta <10 from Soma Center,0.18,48.73,61.03,0.13,0.45,15208.00,16638.00,12222.30,14320.70,9009.00,12722.00,9009.00,12722.00,2535.85,1677.52,36667.00,42962.00,14.00,10.20,47.56,2.98,0.62,0.00
2534,Puncta <10 from Soma Center,0.42,48.96,62.06,0.17,0.50,15708.00,19687.00,11674.00,14342.40,10254.40,12519.50,4539.00,12167.00,3983.83,2768.52,58370.00,71712.00,22.00,10.66,47.64,3.81,0.63,0.01
2535,Puncta <10 from Soma Center,0.80,50.75,60.62,0.11,0.72,13709.00,19427.00,8821.38,15331.50,8328.91,14594.30,5412.00,13147.00,2522.70,2053.55,70571.00,122652.00,28.00,11.46,49.28,3.96,0.66,0.04
2536,Puncta <10 from Soma Center,3.98,49.64,59.30,0.20,0.62,13522.00,24086.00,4482.71,15938.10,3913.70,15375.10,843.00,10405.00,2883.08,3331.94,170343.00,605646.00,142.00,12.67,47.82,4.14,0.44,0.22
2537,Puncta <10 from Soma Center,0.41,49.39,60.08,0.13,0.45,11737.00,18594.00,7662.33,16671.00,3158.00,14778.00,3158.00,14778.00,3515.51,1558.02,22987.00,50013.00,14.00,10.89,47.98,4.29,0.62,0.01
2538,Puncta <10 from Soma Center,7.19,51.17,59.24,0.21,0.50,18184.00,34055.00,5184.88,16365.30,4258.63,14745.20,536.00,10847.00,3262.62,4047.05,357757.00,1129210.00,236.00,13.62,49.09,4.77,0.36,0.40
2539,Puncta <10 from Soma Center,0.66,51.35,60.25,0.06,0.34,10276.00,24914.00,7772.40,16447.60,6654.63,13287.80,3838.00,11686.00,2369.08,4584.65,38862.00,82238.00,22.00,13.84,49.18,5.15,0.60,0.02
2540,Puncta <10 from Soma Center,0.52,50.53,60.89,0.06,0.53,15517.00,16002.00,10389.20,15423.40,8447.44,14902.90,6816.00,14723.00,2966.51,533.82,51946.00,77117.00,22.00,13.37,48.46,5.06,0.56,0.01
2541,Puncta <10 from Soma Center,5.22,50.94,60.40,0.31,0.41,16641.00,28616.00,7226.45,18613.40,6417.94,17566.50,1063.00,12988.00,3464.63,3648.49,469719.00,1209870.00,184.00,13.50,48.83,5.31,0.52,0.42
2542,Puncta <10 from Soma Center,1.94,52.09,61.16,0.44,0.41,16901.00,23863.00,10113.00,16840.90,9508.01,16052.90,3666.00,12438.00,4240.14,2868.11,222487.00,370499.00,82.00,14.31,49.79,5.41,0.47,0.08
2543,Puncta <10 from Soma Center,0.23,52.00,61.24,0.13,0.45,19557.00,18168.00,13761.30,14917.70,10797.00,12907.00,10797.00,12907.00,4098.52,2319.78,41284.00,44753.00,14.00,14.57,49.58,5.78,0.66,0.01
2544,Puncta <10 from Soma Center,0.08,57.26,61.34,0.13,0.45,8925.00,12436.00,7324.33,12049.30,4858.00,11313.00,4858.00,11313.00,1769.59,520.89,21973.00,36148.00,14.00,11.12,56.16,0.50,0.34,0.00
2545,Puncta <10 from Soma Center,2.24,56.01,62.02,0.23,0.77,12674.00,24848.00,6390.74,15971.70,5703.83,15091.10,1591.00,11562.00,2858.67,3189.34,146987.00,367348.00,72.00,11.40,54.83,1.19,0.62,0.15
2546,Puncta <10 from Soma Center,0.64,57.39,61.87,0.27,0.21,10762.00,17187.00,5965.33,14572.80,2898.43,15525.60,1037.00,10436.00,3908.64,2323.98,35792.00,87437.00,26.00,12.35,56.02,1.57,0.67,0.03
2547,Puncta <10 from Soma Center,2.42,55.79,60.58,0.41,0.46,17420.00,18974.00,7612.00,14736.10,7905.09,14189.30,1603.00,11413.00,3609.41,2021.21,190300.00,368403.00,90.00,12.89,54.20,2.96,0.52,0.13
2548,Puncta <10 from Soma Center,0.91,56.66,59.73,0.14,0.90,17222.00,26190.00,11115.60,17940.80,9568.26,15446.80,4899.00,13516.00,3923.38,4333.13,100040.00,161467.00,36.00,12.63,55.20,2.02,0.62,0.04
2549,Puncta <10 from Soma Center,0.53,56.35,59.97,0.09,0.72,6376.00,17784.00,4955.80,15376.60,4818.97,14138.20,2390.00,13463.00,1373.64,1633.68,24779.00,76883.00,22.00,13.25,54.70,2.61,0.61,0.02
2550,Puncta <10 from Soma Center,0.69,56.29,61.27,0.34,0.23,21146.00,16921.00,12076.20,15004.50,7829.47,15466.10,5790.00,11955.00,5973.66,2106.00,72457.00,90027.00,26.00,12.13,54.93,2.14,0.60,0.02
2551,Puncta <10 from Soma Center,2.87,56.44,61.15,0.33,0.58,15964.00,28427.00,8165.63,18689.00,7887.48,17031.90,2878.00,13694.00,3263.87,3478.15,285797.00,654116.00,102.00,11.97,55.09,2.65,0.63,0.23
2552,Puncta <10 from Soma Center,0.23,55.41,61.80,0.13,0.45,12992.00,15456.00,8364.00,12220.30,1568.00,9586.00,1568.00,9586.00,4909.32,2433.85,25092.00,36661.00,14.00,14.11,53.44,3.86,0.62,0.00
2553,Puncta <10 from Soma Center,1.31,55.30,62.56,0.36,0.40,19652.00,21310.00,8208.42,16926.10,5624.38,17303.10,1962.00,13233.00,5197.98,2679.67,98501.00,203113.00,46.00,14.44,53.21,4.34,0.58,0.06
2554,Puncta <10 from Soma Center,1.66,55.85,61.24,0.46,0.39,16213.00,23166.00,7431.69,15045.40,6949.33,14308.50,2263.00,12952.00,3596.12,2584.37,118907.00,240727.00,62.00,14.13,53.87,4.27,0.47,0.07
2555,Puncta <10 from Soma Center,2.30,55.78,60.10,0.60,0.15,10976.00,23665.00,6304.45,14442.50,6165.33,14116.80,627.00,10800.00,2670.21,2894.77,138698.00,317734.00,84.00,15.03,53.44,5.41,0.48,0.11
2556,Puncta <10 from Soma Center,3.16,55.64,61.39,0.21,0.75,22164.00,23628.00,13779.10,16533.70,13682.80,16402.60,2950.00,12683.00,4807.17,2997.91,399595.00,479478.00,108.00,14.80,53.35,5.51,0.43,0.15
2557,Puncta <10 from Soma Center,1.82,55.27,59.83,0.12,0.65,15006.00,26334.00,7018.93,17800.90,6050.65,16538.70,2876.00,12556.00,2789.55,4048.82,105284.00,267014.00,56.00,15.35,52.86,4.99,0.51,0.09
2558,Puncta <10 from Soma Center,0.18,55.59,59.83,0.13,0.45,11616.00,12954.00,8950.00,12484.30,6486.00,12069.00,6486.00,12069.00,2099.18,363.34,26850.00,37453.00,14.00,15.66,53.07,5.32,0.45,0.00
2559,Puncta <10 from Soma Center,0.19,55.32,62.73,0.39,0.47,17657.00,15014.00,10881.00,13908.00,6922.00,12536.00,6922.00,12536.00,4813.98,1028.98,32643.00,41724.00,14.00,15.18,52.90,5.62,0.73,0.00
2560,Puncta <10 from Soma Center,0.17,55.35,62.93,0.13,0.45,19664.00,14050.00,10502.30,13125.70,5099.00,11401.00,5099.00,11401.00,6512.99,1220.57,31507.00,39377.00,14.00,15.48,52.84,5.67,0.57,0.00
2561,Puncta <10 from Soma Center,4.91,55.32,62.81,0.31,0.40,27727.00,32084.00,8097.45,17168.40,7892.30,15983.10,2211.00,11161.00,4361.36,3859.23,542529.00,1150290.00,176.00,15.41,52.77,6.14,0.54,0.41
2562,Puncta <10 from Soma Center,0.41,55.85,61.69,0.22,0.57,13201.00,14552.00,8229.29,13486.70,5423.10,13075.00,910.00,12562.00,4121.17,610.20,57605.00,94407.00,30.00,15.51,53.45,4.71,0.61,0.01
2563,Puncta <10 from Soma Center,3.90,55.81,61.78,0.59,0.20,14590.00,26414.00,6387.51,15260.30,5975.00,14723.70,806.00,9506.00,3195.00,3897.84,300213.00,717232.00,142.00,15.42,53.36,5.42,0.54,0.29
2564,Puncta <10 from Soma Center,1.02,54.77,62.71,0.36,0.53,13947.00,23635.00,6692.00,16775.60,4646.42,14298.30,2389.00,10715.00,3280.61,4151.91,73612.00,184532.00,42.00,15.56,52.18,5.89,0.69,0.06
2565,Puncta <10 from Soma Center,0.37,56.44,63.30,0.26,0.70,15714.00,14305.00,8856.33,11833.50,8039.57,11491.70,3807.00,10704.00,3561.45,1151.07,53138.00,71001.00,26.00,15.28,54.00,5.96,0.56,0.01
2566,Puncta <10 from Soma Center,0.29,53.68,63.51,0.12,0.93,11406.00,17066.00,10258.30,14188.00,9433.00,11762.00,9433.00,11762.00,837.10,2188.81,30775.00,42564.00,14.00,15.79,50.90,6.42,0.55,0.01
2567,Puncta <10 from Soma Center,0.46,55.78,63.53,0.05,0.57,17633.00,14221.00,15182.80,13093.80,14026.80,12964.50,13319.00,11708.00,1664.51,916.18,60731.00,52375.00,18.00,15.75,53.15,6.23,0.62,0.01
2568,Puncta <10 from Soma Center,0.25,81.86,63.40,0.20,0.48,16972.00,13865.00,11613.00,11897.80,9201.30,10488.00,3621.00,10407.00,5558.28,1491.21,46452.00,47591.00,18.00,1.19,81.63,6.02,0.77,0.01
2569,Puncta <10 from Soma Center,0.37,82.24,63.79,0.50,0.23,15635.00,14466.00,12292.40,11788.40,12978.30,11089.30,3703.00,9768.00,4418.49,1539.28,61462.00,58942.00,22.00,0.61,82.04,5.80,0.66,0.01
2570,Puncta <10 from Soma Center,1.86,82.22,62.83,0.14,0.52,16281.00,26011.00,10886.20,15683.50,10605.50,14729.50,4930.00,10649.00,3403.85,3484.88,195951.00,282303.00,68.00,0.99,82.00,5.85,0.49,0.08
2571,Puncta <10 from Soma Center,1.37,79.94,62.31,0.09,0.42,13309.00,19130.00,9931.42,15572.30,10779.80,14643.50,6034.00,13053.00,2270.13,2117.86,119177.00,186867.00,50.00,3.81,79.60,6.34,0.51,0.05
2572,Puncta <10 from Soma Center,2.07,80.54,62.32,0.22,0.51,21606.00,24928.00,11007.90,16632.70,10400.80,16497.30,3899.00,12803.00,4242.87,2873.99,209151.00,316021.00,74.00,3.59,80.16,6.93,0.52,0.11
2573,Puncta <10 from Soma Center,0.24,81.61,62.53,0.42,0.15,12504.00,15192.00,10854.50,13831.00,10211.60,13038.70,9479.00,12720.00,1133.74,999.96,43418.00,55324.00,18.00,2.97,81.31,6.32,0.67,0.01
2574,Puncta <10 from Soma Center,0.21,81.54,62.61,0.13,0.45,12155.00,16621.00,8746.00,13596.30,3291.00,12049.00,3291.00,12049.00,3897.20,2138.96,26238.00,40789.00,14.00,1.94,81.28,6.20,0.59,0.00
2575,Puncta <10 from Soma Center,0.21,67.44,62.25,0.47,0.32,9727.00,16637.00,7561.50,13524.00,6939.53,12377.70,5911.00,12361.00,1396.39,1802.48,30246.00,54096.00,18.00,66.85,5.92,6.73,0.74,0.01
