,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
3485,< 10 microns from soma center,0.38,22.27,62.86,0.42,0.15,10897.00,16997.00,6369.75,15374.50,4722.62,14854.10,4674.00,13751.00,2621.10,1204.45,25479.00,61498.00,18.00,16.58,6.39,13.42,0.61,0.01
3486,10-20 microns from soma center,0.26,22.48,61.95,0.14,0.00,6673.00,17082.00,6075.00,15432.70,5737.00,14372.00,5737.00,14372.00,424.05,1182.06,18225.00,46298.00,14.00,16.13,6.80,14.10,0.59,0.01
3487,10-20 microns from soma center,0.97,21.39,61.63,0.25,0.72,6843.00,19630.00,4326.78,16802.80,3516.88,15832.60,2005.00,14075.00,1841.80,1839.78,38941.00,151225.00,34.00,14.90,0.62,15.34,0.61,0.04
3488,< 10 microns from soma center,0.16,21.65,66.44,0.39,0.47,9344.00,19198.00,7691.00,18277.70,4927.00,17194.00,4927.00,17194.00,1966.93,826.25,23073.00,54833.00,14.00,14.69,0.57,15.90,0.81,0.00
3489,< 10 microns from soma center,0.28,20.88,65.27,0.13,0.45,8203.00,21302.00,6957.00,20259.00,6015.00,19229.00,6015.00,19229.00,918.75,846.35,20871.00,60777.00,14.00,14.42,2.38,14.92,0.64,0.01
3490,< 10 microns from soma center,0.75,22.85,65.01,0.59,0.21,11260.00,26774.00,9699.71,23375.40,9274.02,21973.30,6418.00,20779.00,1575.84,2188.81,67898.00,163628.00,30.00,16.19,6.03,14.95,0.62,0.03
3491,< 10 microns from soma center,0.23,21.05,65.13,0.37,0.25,9344.00,20687.00,7952.80,19460.40,7106.07,18968.20,6406.00,18201.00,1057.03,864.90,39764.00,97302.00,22.00,14.81,1.35,14.90,0.63,0.01
3492,< 10 microns from soma center,8.44,20.91,66.23,0.26,0.44,14370.00,42206.00,6518.96,24377.30,6155.02,22436.30,1926.00,14398.00,2600.81,5749.41,645377.00,2413350.00,278.00,14.55,1.50,14.95,0.42,0.62
3493,< 10 microns from soma center,4.95,21.33,63.71,0.24,0.56,12017.00,34610.00,5459.25,22095.80,5467.39,21241.30,839.00,16210.00,2063.27,4141.60,305718.00,1237360.00,180.00,14.39,1.41,15.67,0.51,0.37
3494,< 10 microns from soma center,0.57,20.79,64.15,0.28,0.26,9646.00,24189.00,5797.40,21282.00,3032.72,18760.50,2317.00,17410.00,2894.82,2672.64,28987.00,106410.00,22.00,14.34,2.96,14.76,0.56,0.02
3495,< 10 microns from soma center,2.13,21.32,65.69,0.63,0.24,10889.00,30875.00,7386.79,21377.50,6471.42,19420.10,4314.00,17606.00,2094.74,3560.69,140349.00,406173.00,74.00,14.64,3.27,15.14,0.48,0.10
3496,< 10 microns from soma center,8.48,22.34,63.77,0.05,0.74,11307.00,28461.00,5794.77,21143.40,5515.76,20744.70,1680.00,16489.00,1983.89,2817.64,451992.00,1649180.00,246.00,15.98,3.91,15.11,0.35,0.47
3497,20-30 microns from soma center,3.35,22.44,47.13,0.40,0.39,6702.00,22476.00,3889.72,15708.50,3734.09,14984.50,1498.00,12641.00,1473.66,2449.12,124471.00,502673.00,112.00,15.50,5.24,15.36,0.47,0.19
3498,20-30 microns from soma center,0.21,22.68,47.47,0.13,0.45,4379.00,14185.00,3256.00,13856.70,1972.00,13541.00,1972.00,13541.00,989.23,263.05,9768.00,41570.00,14.00,15.80,5.47,15.32,0.57,0.00
3499,20-30 microns from soma center,1.54,21.67,45.43,0.43,0.19,7580.00,22629.00,3894.38,14796.90,3407.73,13506.20,1406.00,12109.00,1674.92,2779.96,62310.00,236750.00,60.00,14.84,0.16,15.79,0.53,0.07
3500,20-30 microns from soma center,0.22,22.01,45.33,0.13,0.45,2933.00,14433.00,2382.67,13596.30,2058.00,12401.00,2058.00,12401.00,391.24,867.47,7148.00,40789.00,14.00,15.61,1.33,15.46,0.62,0.00
3501,20-30 microns from soma center,0.51,21.95,43.22,0.16,0.55,6146.00,17391.00,3829.00,14100.00,2657.15,12392.60,2049.00,12373.00,1425.50,1898.82,19145.00,70500.00,22.00,15.27,1.43,15.71,0.66,0.02
3502,20-30 microns from soma center,0.37,21.56,43.62,0.22,0.61,4507.00,14012.00,3154.75,13328.50,2120.50,13569.70,1755.00,12125.00,1226.93,716.11,12619.00,53314.00,18.00,14.37,1.94,15.95,0.65,0.01
3503,30-40 microns from soma center,0.21,22.10,39.65,0.13,0.45,7256.00,15776.00,6296.67,13855.70,5086.00,12602.00,5086.00,12602.00,903.55,1378.86,18890.00,41567.00,14.00,14.96,3.23,15.94,0.67,0.01
3504,30-40 microns from soma center,0.32,23.83,40.67,0.13,0.45,4475.00,16736.00,4000.33,14823.30,3594.00,11884.00,3594.00,11884.00,362.90,2109.66,12001.00,44470.00,14.00,18.05,7.68,13.53,0.68,0.01
3505,30-40 microns from soma center,1.09,24.15,38.50,0.06,0.66,4813.00,17387.00,3374.45,13994.50,3342.44,13488.30,535.00,12021.00,1214.71,1454.14,37119.00,153939.00,46.00,17.68,8.08,14.33,0.43,0.03
3506,30-40 microns from soma center,0.42,23.52,38.40,0.06,0.34,6534.00,16477.00,4272.40,13979.00,3374.18,13168.90,2185.00,12538.00,1481.57,1340.47,21362.00,69895.00,22.00,17.24,8.98,13.25,0.52,0.01
3507,20-30 microns from soma center,0.68,23.99,44.05,0.11,0.30,4511.00,15479.00,2933.29,13537.60,2511.89,12808.70,1873.00,11660.00,834.83,1350.65,20533.00,94763.00,30.00,17.59,9.00,13.60,0.57,0.02
3508,20-30 microns from soma center,0.41,23.91,43.00,0.15,0.57,4877.00,15980.00,3126.80,12572.40,2767.14,11581.50,1152.00,11168.00,1231.55,1736.48,15634.00,62862.00,22.00,17.47,9.46,13.31,0.57,0.01
3509,30-40 microns from soma center,1.83,24.29,36.61,0.35,0.55,8787.00,21377.00,3775.10,14683.00,2933.95,13785.60,1181.00,11897.00,2208.20,2478.95,75502.00,293660.00,68.00,17.75,9.81,13.37,0.57,0.10
3510,30-40 microns from soma center,2.97,27.16,37.55,0.43,0.37,7009.00,16713.00,3669.38,13845.80,3357.04,13737.70,1238.00,11601.00,1388.17,1216.42,124759.00,470756.00,114.00,19.43,13.29,13.53,0.41,0.13
3511,30-40 microns from soma center,2.07,27.04,40.33,0.23,0.45,6290.00,25226.00,3655.52,17285.70,3531.41,16740.30,1582.00,13090.00,1320.30,2643.43,76766.00,363000.00,70.00,19.51,13.53,12.94,0.54,0.11
3512,30-40 microns from soma center,2.85,25.26,39.64,0.50,0.32,7937.00,28592.00,3686.14,18161.40,3657.36,16904.70,914.00,14479.00,1680.93,3054.24,106898.00,526680.00,100.00,19.24,9.49,13.33,0.50,0.16
3513,20-30 microns from soma center,6.87,26.05,47.78,0.22,0.47,7829.00,35852.00,3354.82,18040.40,3128.94,16060.10,874.00,12503.00,1432.55,4851.44,268386.00,1443230.00,238.00,19.35,11.34,13.26,0.42,0.46
3514,20-30 microns from soma center,0.50,23.46,48.85,0.18,0.49,5815.00,15398.00,3087.80,14384.60,1146.74,14080.20,897.00,13103.00,2087.72,826.42,15439.00,71923.00,22.00,17.60,6.89,13.90,0.61,0.02
3515,30-40 microns from soma center,0.33,22.48,36.10,0.20,0.48,3855.00,13526.00,2788.00,12797.80,2690.63,13109.40,1647.00,11304.00,786.83,875.03,11152.00,51191.00,18.00,16.87,6.32,13.45,0.68,0.01
3516,30-40 microns from soma center,2.39,22.99,35.17,0.39,0.39,14488.00,17033.00,4726.46,13176.80,3912.18,12904.00,1151.00,10343.00,2963.14,1852.74,132341.00,368950.00,98.00,17.09,6.35,14.01,0.52,0.13
3517,30-40 microns from soma center,0.16,23.40,35.06,0.02,0.99,15148.00,12477.00,8075.00,11756.30,2988.00,10389.00,2988.00,10389.00,5159.10,967.33,24225.00,35269.00,14.00,17.34,6.09,14.49,0.46,0.00
3518,30-40 microns from soma center,0.26,34.51,39.23,0.13,0.45,3386.00,17838.00,2522.00,15631.00,1927.00,13930.00,1927.00,13930.00,625.27,1635.06,7566.00,46893.00,14.00,24.74,20.11,13.21,0.70,0.01
3519,20-30 microns from soma center,2.33,37.04,49.00,0.17,0.61,7299.00,20804.00,4241.59,15894.80,4207.41,15672.60,1915.00,12794.00,1583.47,2114.84,93315.00,349686.00,82.00,27.10,21.62,13.03,0.48,0.11
3520,30-40 microns from soma center,5.84,34.32,33.66,0.45,0.37,21105.00,23695.00,8510.58,14138.70,7520.63,13571.20,2205.00,11114.00,4759.84,2524.60,621272.00,1032120.00,234.00,24.07,20.19,13.81,0.43,0.38
3521,20-30 microns from soma center,0.37,35.80,50.53,0.09,0.93,8098.00,16224.00,4535.50,14369.30,3192.69,14252.20,2390.00,12644.00,2183.02,1267.90,18142.00,57477.00,18.00,25.36,21.35,13.53,0.60,0.01
3522,20-30 microns from soma center,0.95,35.42,50.10,0.29,0.50,5493.00,17322.00,3616.56,15261.60,3651.33,15011.30,825.00,13352.00,1420.83,1253.56,32549.00,137354.00,36.00,24.68,21.50,13.53,0.61,0.04
3523,20-30 microns from soma center,2.27,134.92,47.69,0.11,0.58,4844.00,22335.00,3094.89,16519.20,3187.05,15502.40,1504.00,12931.00,1054.66,2688.77,55708.00,297346.00,74.00,124.19,50.48,15.24,0.45,0.10
3524,30-40 microns from soma center,0.52,135.77,41.51,0.07,0.47,4895.00,18876.00,3172.20,15554.40,2148.87,12640.50,1990.00,12197.00,1054.90,2808.45,15861.00,77772.00,22.00,118.01,65.81,13.32,0.57,0.02
3525,30-40 microns from soma center,5.65,136.10,39.26,0.21,0.57,7712.00,36359.00,3439.62,19917.60,3219.72,18028.50,569.00,12659.00,1668.27,5190.63,237334.00,1374310.00,202.00,118.28,65.92,13.63,0.49,0.43
3526,30-40 microns from soma center,16.65,133.81,39.22,0.23,0.66,11374.00,36821.00,3389.14,21079.90,3048.72,19698.70,610.00,13751.00,1612.02,4773.94,728666.00,4532180.00,578.00,115.47,66.29,13.28,0.36,1.39
3527,30-40 microns from soma center,0.27,130.70,39.45,0.39,0.47,3266.00,21657.00,2697.67,20163.70,1882.00,18107.00,1882.00,18107.00,591.46,1503.03,8093.00,60491.00,14.00,117.01,56.53,14.01,0.74,0.01
3528,30-40 microns from soma center,5.51,128.96,38.99,0.28,0.63,9024.00,37539.00,3636.34,21276.90,3360.00,19993.70,832.00,15081.00,1678.53,4613.82,290907.00,1702150.00,182.00,114.64,57.42,13.80,0.59,0.56
3529,20-30 microns from soma center,0.35,131.04,50.09,0.07,0.41,4076.00,15087.00,2465.25,13875.00,1805.25,13775.80,1732.00,12544.00,949.78,907.40,9861.00,55500.00,18.00,117.78,55.67,14.09,0.56,0.01
3530,20-30 microns from soma center,2.51,131.46,49.17,0.49,0.32,6935.00,20277.00,3617.32,15691.10,3061.50,15052.20,1952.00,12968.00,1239.05,2004.91,90433.00,392278.00,102.00,118.05,55.94,14.69,0.41,0.10
3531,20-30 microns from soma center,0.89,129.87,49.15,0.16,0.27,4273.00,17248.00,3183.22,15051.90,3311.70,13887.30,1077.00,12767.00,851.81,1607.28,28649.00,135467.00,36.00,115.88,56.71,14.93,0.52,0.03
3532,20-30 microns from soma center,0.69,130.68,47.20,0.09,0.58,5407.00,20575.00,2849.86,15410.70,1922.80,13930.30,1371.00,13632.00,1329.21,2318.32,19949.00,107875.00,30.00,116.78,56.70,14.98,0.59,0.02
3533,20-30 microns from soma center,1.71,129.33,47.30,0.56,0.27,4601.00,25228.00,2948.11,16548.40,2596.92,15509.00,1087.00,13150.00,1090.79,3306.59,53066.00,297872.00,70.00,115.04,57.17,14.95,0.45,0.06
3534,20-30 microns from soma center,0.36,129.22,47.14,0.05,0.57,4057.00,22327.00,3008.75,17305.80,2637.47,15867.10,1757.00,14563.00,882.88,2978.11,12035.00,69223.00,18.00,114.83,57.46,14.48,0.65,0.01
3535,30-40 microns from soma center,0.82,128.56,41.12,0.22,0.56,5164.00,22483.00,3440.89,16935.70,2723.02,16251.20,1209.00,14042.00,1384.36,2317.06,30968.00,152421.00,36.00,113.82,57.87,14.97,0.62,0.03
3536,30-40 microns from soma center,1.60,128.80,39.93,0.31,0.42,7380.00,26550.00,4403.92,20755.20,3998.26,19473.10,2433.00,17446.00,1553.95,2895.39,57251.00,269817.00,52.00,114.10,57.66,15.66,0.51,0.07
3537,20-30 microns from soma center,0.52,131.15,47.59,0.07,0.41,5395.00,22340.00,3644.50,16050.50,3461.37,13820.70,1200.00,13651.00,1568.04,3641.24,14578.00,64202.00,18.00,117.39,56.41,15.37,0.55,0.01
3538,20-30 microns from soma center,1.14,130.98,48.13,0.27,0.58,4286.00,18606.00,2636.00,15746.80,2860.39,15059.80,708.00,12472.00,1043.75,1848.37,31632.00,188962.00,48.00,117.08,56.62,15.53,0.50,0.04
3539,20-30 microns from soma center,0.47,131.02,48.60,0.55,0.18,4720.00,19749.00,2705.67,15678.80,2062.81,14788.10,1267.00,13399.00,1195.48,2151.27,16234.00,94073.00,26.00,117.33,56.17,15.69,0.63,0.01
3540,20-30 microns from soma center,0.99,129.16,47.52,0.37,0.50,5742.00,20908.00,3695.55,15897.80,3094.81,15132.90,1802.00,13967.00,1211.03,1925.73,40651.00,174876.00,40.00,114.64,57.54,15.19,0.67,0.05
3541,20-30 microns from soma center,0.33,129.62,47.27,0.13,0.45,3841.00,16618.00,3089.00,16447.70,2083.00,16276.00,2083.00,16276.00,739.83,139.66,9267.00,49343.00,14.00,115.09,57.42,16.04,0.62,0.01
3542,20-30 microns from soma center,0.25,128.70,47.85,0.39,0.47,4430.00,18591.00,3594.67,17546.30,1975.00,16237.00,1975.00,16237.00,1145.47,979.06,10784.00,52639.00,14.00,113.80,58.02,15.75,0.81,0.01
3543,30-40 microns from soma center,1.80,129.04,40.98,0.65,0.11,5015.00,25302.00,2433.80,17303.20,1975.00,16587.90,919.00,11782.00,1168.71,3453.02,36507.00,259548.00,60.00,114.04,58.20,16.08,0.47,0.07
3544,30-40 microns from soma center,0.20,132.08,41.06,0.39,0.47,5249.00,15798.00,3654.00,14487.70,2396.00,12764.00,2396.00,12764.00,1188.86,1272.64,10962.00,43463.00,14.00,119.64,54.38,13.23,0.68,0.00
3545,30-40 microns from soma center,0.96,132.04,42.29,0.09,0.47,4640.00,20355.00,2558.90,15299.20,2205.35,14702.30,1307.00,12360.00,1055.87,2732.96,25589.00,152992.00,40.00,119.83,53.72,13.78,0.60,0.04
3546,30-40 microns from soma center,0.23,132.92,42.18,0.13,0.45,5959.00,16310.00,3198.00,14737.70,1134.00,13652.00,1134.00,13652.00,2030.52,1138.38,9594.00,44213.00,14.00,121.01,53.06,14.51,0.67,0.01
3547,30-40 microns from soma center,0.29,135.10,40.48,0.39,0.47,4574.00,22800.00,3167.33,19617.30,1335.00,16686.00,1335.00,16686.00,1356.14,2502.34,9502.00,58852.00,14.00,122.74,54.51,14.68,0.67,0.01
3548,20-30 microns from soma center,7.45,134.65,46.08,0.27,0.62,8420.00,63920.00,3395.21,25496.20,3158.54,20736.90,679.00,12740.00,1495.41,11628.40,414216.00,3110540.00,272.00,122.97,52.92,14.43,0.55,0.79
3549,20-30 microns from soma center,0.31,133.91,46.00,0.13,0.45,3637.00,17060.00,2857.00,16009.00,2311.00,14240.00,2311.00,14240.00,566.06,1258.24,8571.00,48027.00,14.00,121.85,53.69,14.27,0.59,0.01
3550,20-30 microns from soma center,0.25,130.88,45.67,0.39,0.47,4813.00,20719.00,3764.00,16565.30,2754.00,14348.00,2754.00,14348.00,841.03,2939.32,11292.00,49696.00,14.00,117.80,55.17,14.42,0.75,0.01
3551,20-30 microns from soma center,1.21,131.38,43.58,0.56,0.27,5405.00,18104.00,3296.87,13401.80,3050.07,12421.30,803.00,11887.00,1289.85,1766.94,49453.00,201027.00,56.00,118.32,55.15,14.83,0.53,0.05
3552,30-40 microns from soma center,11.35,131.11,40.06,0.31,0.61,12110.00,32454.00,5285.70,21133.50,4950.04,20383.50,1391.00,12646.00,2078.37,3832.39,787569.00,3148890.00,396.00,117.96,55.26,14.87,0.42,0.98
3553,20-30 microns from soma center,0.27,136.79,45.35,0.04,0.00,4166.00,14171.00,2934.50,13242.30,2301.89,13022.80,1915.00,12452.00,884.10,620.22,11738.00,52969.00,18.00,125.71,51.82,14.91,0.45,0.00
3554,20-30 microns from soma center,0.38,136.10,44.28,0.22,0.45,4061.00,17138.00,2772.50,14124.80,1905.24,12916.30,1382.00,12539.00,1147.99,1809.37,11090.00,56499.00,18.00,124.89,51.98,14.95,0.71,0.01
3555,20-30 microns from soma center,0.23,136.45,45.34,0.39,0.47,4603.00,15409.00,3215.33,13711.00,2040.00,11912.00,2040.00,11912.00,1057.06,1429.43,9646.00,41133.00,14.00,125.22,52.02,15.31,0.68,0.01
3556,30-40 microns from soma center,0.88,135.40,42.18,0.74,0.13,4593.00,18756.00,3078.00,15075.50,3140.25,14257.20,2209.00,13473.00,696.51,1626.19,24624.00,120604.00,34.00,123.64,53.05,15.16,0.57,0.03
3557,30-40 microns from soma center,0.47,132.96,41.51,0.17,0.86,4940.00,19706.00,3037.80,16608.20,1507.87,14775.50,1035.00,14533.00,1537.43,1973.33,15189.00,83041.00,20.00,120.85,53.40,14.95,0.67,0.02
3558,30-40 microns from soma center,0.26,133.53,41.24,0.12,0.93,5463.00,19107.00,3087.67,17182.30,1334.00,15508.00,1334.00,15508.00,1742.03,1479.90,9263.00,51547.00,14.00,121.48,53.41,14.90,0.68,0.01
3559,30-40 microns from soma center,2.55,133.84,40.70,0.30,0.47,5675.00,22498.00,3318.91,18343.20,2941.14,17314.40,914.00,15325.00,1527.20,2001.98,73016.00,403550.00,82.00,121.44,53.84,16.32,0.42,0.11
3560,40-50 microns from soma center,5.20,132.22,29.83,0.31,0.52,7864.00,25773.00,3548.35,14549.00,3156.04,13378.10,1093.00,11284.00,1607.76,2924.76,184514.00,756548.00,178.00,119.76,53.98,15.08,0.42,0.31
3561,40-50 microns from soma center,0.33,131.31,24.39,0.46,0.24,4109.00,14829.00,2903.80,13207.80,1386.44,12064.80,1365.00,12054.00,1259.35,1307.46,14519.00,66039.00,22.00,118.49,54.62,14.88,0.65,0.01
3562,30-40 microns from soma center,0.27,131.62,33.20,0.13,0.45,2738.00,14965.00,1644.67,12996.70,1006.00,11075.00,1006.00,11075.00,776.74,1588.42,4934.00,38990.00,14.00,118.86,54.50,15.03,0.67,0.01
3563,40-50 microns from soma center,0.95,135.99,27.81,0.41,0.30,7244.00,14556.00,3319.50,12643.40,2616.94,12314.40,1380.00,11403.00,1883.27,1040.95,33195.00,126434.00,38.00,125.02,51.26,15.40,0.56,0.04
3564,40-50 microns from soma center,4.00,135.52,22.43,0.31,0.51,9354.00,31693.00,3625.72,17627.70,3181.38,16131.10,766.00,11971.00,1651.23,4782.80,232046.00,1128170.00,150.00,124.50,51.41,14.91,0.65,0.40
3565,40-50 microns from soma center,2.17,134.09,24.38,0.25,0.50,6418.00,20794.00,3295.71,15812.00,3048.95,15179.50,1159.00,12083.00,1424.17,2314.00,69210.00,332051.00,80.00,122.19,53.22,14.74,0.51,0.11
3566,40-50 microns from soma center,0.30,134.48,24.14,0.09,0.93,6471.00,15206.00,2738.25,13618.50,1536.66,13145.70,703.00,12658.00,2221.88,959.73,10953.00,54474.00,18.00,122.64,53.06,15.13,0.63,0.01
3567,40-50 microns from soma center,1.22,133.48,28.33,0.69,0.19,6637.00,17332.00,3295.93,12553.60,2715.91,11933.90,901.00,11079.00,1957.19,1738.75,46143.00,175751.00,58.00,121.05,54.12,15.35,0.50,0.04
3568,40-50 microns from soma center,1.66,132.95,26.34,0.25,0.62,6108.00,17241.00,3441.56,13384.70,3590.27,12463.50,1150.00,11275.00,1207.15,1915.16,61948.00,240925.00,74.00,120.43,54.25,15.17,0.45,0.06
3569,40-50 microns from soma center,1.22,132.32,27.02,0.24,0.38,7222.00,19537.00,4730.92,13915.20,4235.24,13184.70,2257.00,11406.00,1507.17,2425.84,56771.00,166982.00,48.00,119.54,54.69,15.10,0.53,0.05
3570,40-50 microns from soma center,2.34,132.01,24.35,0.14,0.69,5456.00,22524.00,2814.86,15444.90,2692.42,14176.80,862.00,12631.00,1196.62,2755.77,61927.00,339787.00,72.00,119.25,54.49,15.37,0.47,0.11
3571,40-50 microns from soma center,4.34,131.88,27.38,0.36,0.47,14676.00,19370.00,6284.64,14427.60,5437.76,13927.30,1961.00,10822.00,3159.49,2172.67,295378.00,678095.00,150.00,118.53,55.77,15.31,0.45,0.26
3572,40-50 microns from soma center,0.51,133.74,26.08,0.44,0.38,5070.00,18409.00,3816.17,14141.80,3143.73,12611.50,2203.00,12496.00,1111.34,2101.93,22897.00,84851.00,24.00,121.57,53.51,15.68,0.72,0.02
3573,40-50 microns from soma center,1.35,133.65,25.44,0.41,0.25,7380.00,20964.00,3321.31,14504.30,2923.27,12778.70,1246.00,12085.00,1536.35,2726.39,53141.00,232068.00,54.00,121.48,53.35,16.07,0.58,0.06
3574,40-50 microns from soma center,0.18,134.07,25.34,0.13,0.45,5911.00,13542.00,3373.67,12996.30,1455.00,12608.00,1455.00,12608.00,1871.01,397.21,10121.00,38989.00,14.00,121.80,53.89,15.29,0.61,0.00
3575,40-50 microns from soma center,0.46,134.13,27.27,0.28,0.26,15943.00,18145.00,8560.60,13490.40,6884.29,11844.70,4900.00,11820.00,3822.43,2410.90,42803.00,67452.00,22.00,121.63,54.28,15.80,0.40,0.01
3576,40-50 microns from soma center,0.51,132.00,26.92,0.64,0.17,22531.00,14521.00,16269.70,12772.00,14046.10,12511.80,10259.00,11842.00,4315.09,866.58,97618.00,76632.00,26.00,118.96,54.99,15.74,0.61,0.02
3577,20-30 microns from soma center,0.57,103.22,49.79,0.37,0.25,4826.00,16511.00,3778.60,15561.80,3061.25,14724.40,2473.00,13970.00,879.39,1028.73,18893.00,77809.00,22.00,16.33,101.01,13.61,0.63,0.02
3578,20-30 microns from soma center,0.34,103.18,49.66,0.13,0.45,4337.00,16553.00,3152.67,15371.70,2095.00,14498.00,2095.00,14498.00,919.66,866.69,9458.00,46115.00,14.00,25.19,99.15,13.45,0.63,0.01
3579,20-30 microns from soma center,0.82,103.06,49.07,0.10,0.35,5639.00,17899.00,3100.75,14723.90,2905.31,14194.50,1640.00,13383.00,1226.55,1494.64,24806.00,117791.00,32.00,22.60,99.68,13.19,0.53,0.03
3580,20-30 microns from soma center,0.46,103.78,48.19,0.17,0.50,10353.00,15668.00,5167.00,14319.00,2909.28,12584.90,2761.00,12536.00,2861.62,1447.39,25835.00,71595.00,22.00,23.92,100.09,13.40,0.65,0.02
3581,20-30 microns from soma center,0.21,103.19,48.13,0.13,0.45,7911.00,16077.00,4697.00,14604.70,2609.00,13632.00,2609.00,13632.00,2306.33,1058.85,14091.00,43814.00,14.00,21.83,100.03,12.87,0.57,0.00
3582,20-30 microns from soma center,0.44,103.15,48.38,0.20,0.48,6509.00,16655.00,3559.75,15788.30,2124.14,15478.20,1520.00,15405.00,1946.91,505.94,14239.00,63153.00,18.00,19.40,100.45,13.20,0.70,0.02
3583,20-30 microns from soma center,0.16,103.43,46.80,0.39,0.47,3706.00,15795.00,2725.00,14055.00,2119.00,12857.00,2119.00,12857.00,700.05,1259.18,8175.00,42165.00,14.00,19.04,100.79,13.29,0.75,0.00
3584,20-30 microns from soma center,0.25,103.90,44.50,0.13,0.45,2561.00,14990.00,1744.33,13526.30,1210.00,12217.00,1210.00,12217.00,586.56,1137.33,5233.00,40579.00,14.00,22.78,100.50,13.27,0.63,0.01
3585,20-30 microns from soma center,0.77,104.00,44.09,0.52,0.32,5165.00,15709.00,3645.13,14401.90,3629.33,14643.80,2164.00,12121.00,868.34,1121.93,29161.00,115215.00,32.00,23.11,100.49,13.55,0.57,0.03
3586,20-30 microns from soma center,0.20,103.70,43.12,0.04,0.53,3316.00,12795.00,2691.50,12524.30,2637.29,12615.70,2066.00,11945.00,443.53,340.68,10766.00,50097.00,18.00,17.86,101.28,13.27,0.41,0.00
3587,20-30 microns from soma center,0.38,103.48,43.34,0.22,0.45,5611.00,16325.00,4334.75,14848.80,3734.45,13769.00,3160.00,13759.00,948.31,1119.13,17339.00,59395.00,18.00,17.24,101.15,13.40,0.71,0.01
3588,20-30 microns from soma center,0.34,103.56,43.20,0.13,0.45,5738.00,22676.00,4498.67,17004.30,3829.00,13996.00,3829.00,13996.00,877.29,4012.95,13496.00,51013.00,14.00,27.00,99.06,13.49,0.65,0.01
3589,20-30 microns from soma center,0.26,103.44,43.09,0.13,0.45,6159.00,17147.00,3316.67,14442.00,1842.00,12997.00,1842.00,12997.00,2010.31,1914.22,9950.00,43326.00,14.00,22.54,100.05,13.52,0.67,0.01
3590,20-30 microns from soma center,1.00,103.75,42.33,0.15,0.20,3991.00,17956.00,2002.13,15808.10,1265.91,15646.20,984.00,13702.00,999.29,1481.94,16017.00,126465.00,34.00,22.68,100.36,13.35,0.52,0.04
3591,20-30 microns from soma center,0.50,103.51,42.84,0.20,0.48,5589.00,22499.00,3464.00,17013.30,2781.42,14909.10,1596.00,14470.00,1469.86,3226.16,13856.00,68053.00,18.00,20.81,100.49,13.59,0.68,0.02
3592,20-30 microns from soma center,7.23,103.56,41.36,0.29,0.65,10316.00,61552.00,3519.04,24403.60,3309.75,19062.40,876.00,12555.00,1603.89,11471.70,397651.00,2757600.00,274.00,21.38,100.39,13.79,0.55,0.75
3593,30-40 microns from soma center,0.45,104.32,39.61,0.20,0.19,5193.00,17809.00,2610.40,14466.80,1556.72,13635.20,1499.00,12672.00,1390.86,1760.90,13052.00,72334.00,22.00,24.79,100.43,13.54,0.56,0.01
3594,,0.20,104.17,39.68,0.13,0.45,3240.00,15143.00,2573.33,14493.00,1633.00,13317.00,1633.00,13317.00,684.00,833.09,7720.00,43479.00,14.00,22.52,100.79,13.61,0.67,0.00
3595,30-40 microns from soma center,0.14,104.36,37.69,0.39,0.47,4152.00,16264.00,2581.33,14363.70,1038.00,13190.00,1038.00,13190.00,1271.43,1356.07,7744.00,43091.00,14.00,21.50,101.23,13.44,0.77,0.00
3596,30-40 microns from soma center,3.49,103.67,36.37,0.16,0.85,5892.00,21587.00,3154.88,16514.20,3090.49,16058.00,695.00,13767.00,1215.54,1916.47,104111.00,544970.00,120.00,25.73,99.56,13.16,0.43,0.17
3597,30-40 microns from soma center,1.55,103.38,34.01,0.43,0.17,5065.00,21938.00,3188.14,16026.30,3151.82,14510.50,1640.00,12969.00,1011.80,2839.28,44634.00,224368.00,54.00,25.78,99.08,14.39,0.57,0.08
3598,30-40 microns from soma center,1.24,103.04,33.86,0.09,0.75,6285.00,20777.00,2997.46,15478.10,2171.32,14214.20,1432.00,13310.00,1251.68,2227.81,38967.00,201215.00,50.00,25.54,98.68,15.06,0.57,0.06
3599,30-40 microns from soma center,0.27,104.26,34.30,0.13,0.45,3986.00,15975.00,2668.33,15549.30,1822.00,15115.00,1822.00,15115.00,944.22,351.16,8005.00,46648.00,14.00,16.69,102.06,13.25,0.63,0.01
3600,30-40 microns from soma center,0.51,104.44,33.59,0.30,0.47,3752.00,16988.00,3025.00,14723.10,2819.13,13514.60,2447.00,13088.00,443.89,1482.25,21175.00,103062.00,30.00,17.07,102.13,13.61,0.50,0.01
3601,20-30 microns from soma center,0.66,104.41,49.27,0.13,0.25,3918.00,17695.00,2557.57,15156.40,2391.36,13710.40,1185.00,13631.00,937.64,1572.67,17903.00,106095.00,30.00,15.57,102.44,12.85,0.59,0.02
