,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
338,Puncta <10 from Soma Center,3.54,159.74,105.56,0.73,0.14,31631.00,21950.00,22481.40,13783.10,21607.50,13249.50,15076.00,9845.00,4590.06,3054.12,359702.00,220530.00,60.00,116.97,106.85,20.45,0.58,0.28
339,Puncta <10 from Soma Center,4.56,159.09,105.69,0.30,0.57,27277.00,14036.00,16979.20,9600.14,16141.90,9260.71,9004.00,7282.00,5107.03,1718.96,356563.00,201603.00,80.00,115.94,107.02,20.32,0.53,0.35
340,Puncta <10 from Soma Center,1.64,158.76,105.03,0.25,0.48,22153.00,11870.00,13511.80,7873.64,13271.10,6358.95,2719.00,5308.00,4969.94,2262.94,148630.00,86610.00,42.00,113.65,109.01,20.16,0.76,0.13
341,Puncta <10 from Soma Center,4.21,161.02,107.32,0.38,0.18,49418.00,28471.00,32206.80,12859.40,33021.60,12012.70,19436.00,7613.00,7235.88,4723.77,676342.00,270048.00,80.00,116.23,109.61,20.11,0.58,0.36
342,Puncta <10 from Soma Center,9.14,161.85,107.11,0.16,0.77,49123.00,37850.00,32006.20,17173.50,31123.60,14718.60,17124.00,8093.00,6622.68,6784.84,2336450.00,1253670.00,176.00,117.48,109.48,20.16,0.65,1.36
343,Puncta <10 from Soma Center,4.03,162.55,107.75,0.44,0.39,35101.00,16027.00,26730.40,12561.20,26155.60,12560.30,20035.00,9404.00,3804.96,1847.71,534609.00,251224.00,72.00,118.28,109.59,20.55,0.59,0.34
344,Puncta <10 from Soma Center,1.63,161.51,105.10,0.21,0.70,26479.00,16907.00,21328.40,12195.30,21345.20,10629.60,15246.00,9181.00,3423.95,2548.43,170627.00,97562.00,28.00,117.51,108.79,21.02,0.80,0.14
345,Puncta <10 from Soma Center,1.04,165.93,104.76,0.18,0.82,19546.00,13800.00,17357.80,12718.50,16551.50,12544.90,13991.00,11932.00,2270.53,676.92,69431.00,50874.00,18.00,121.21,111.49,20.26,0.76,0.07
346,Puncta <10 from Soma Center,0.75,156.93,102.94,0.31,0.00,10018.00,14585.00,7011.67,11032.30,4529.00,7021.00,4529.00,7021.00,2271.26,3104.98,21035.00,33097.00,14.00,115.65,104.08,20.51,0.80,0.04
347,Puncta <10 from Soma Center,2.85,157.04,105.21,0.17,0.82,35346.00,25242.00,24342.50,17190.30,21383.90,16363.00,14804.00,11297.00,6404.28,3532.45,389480.00,275045.00,54.00,113.85,106.17,20.68,0.70,0.27
348,Puncta 10-20 from Soma Center,4.71,163.73,95.95,0.24,0.67,23231.00,18737.00,11364.00,9408.09,11116.70,7554.62,3093.00,5842.00,4985.48,3494.74,363648.00,301059.00,90.00,118.23,111.39,20.52,0.71,0.57
349,Puncta 10-20 from Soma Center,1.65,156.53,97.92,0.30,0.49,19647.00,15204.00,11656.10,7971.80,8510.87,6103.44,7252.00,5162.00,4664.38,3240.35,116561.00,79718.00,38.00,114.61,104.51,21.06,0.67,0.11
350,Puncta 10-20 from Soma Center,2.31,156.90,101.18,0.14,0.58,21272.00,15710.00,13720.50,9886.33,13377.30,8813.59,5961.00,6418.00,4079.76,2718.45,164646.00,118636.00,38.00,114.69,104.81,21.90,0.71,0.20
351,Puncta <10 from Soma Center,2.98,156.90,103.23,0.19,0.48,35932.00,21964.00,27500.00,13816.90,26737.20,12591.70,22708.00,10260.00,3020.02,3085.71,412500.00,207254.00,52.00,114.15,105.58,20.98,0.67,0.27
352,Puncta <10 from Soma Center,0.74,158.41,103.63,0.31,0.00,17451.00,15328.00,15742.00,11779.70,14813.00,9630.00,14813.00,9630.00,1209.98,2527.71,47226.00,35339.00,14.00,116.21,105.64,20.77,0.73,0.04
353,Puncta <10 from Soma Center,5.70,157.76,103.00,0.73,0.15,35177.00,27403.00,22563.20,13978.20,21079.90,12274.80,10627.00,8961.00,5422.70,4210.52,744586.00,461279.00,100.00,114.63,106.40,20.63,0.62,0.62
354,Puncta <10 from Soma Center,2.80,157.20,103.83,0.54,0.23,26183.00,16213.00,20312.10,11882.00,19373.70,10410.70,13993.00,7627.00,3582.86,2868.76,203121.00,118820.00,38.00,113.30,106.92,21.06,0.50,0.16
355,Puncta <10 from Soma Center,0.44,161.30,103.71,0.12,0.93,32171.00,8781.00,23706.70,8582.33,18764.00,8408.00,18764.00,8408.00,6013.24,153.26,71120.00,25747.00,14.00,118.45,107.45,21.03,0.58,0.01
356,Puncta <10 from Soma Center,4.74,163.75,104.99,0.18,0.84,39945.00,25982.00,27524.20,15053.10,27138.80,13985.10,17643.00,10069.00,5366.82,3476.70,688105.00,376327.00,86.00,120.09,109.26,21.35,0.62,0.47
357,Puncta <10 from Soma Center,9.89,165.58,105.62,0.20,0.65,56191.00,27228.00,29660.80,15286.30,27784.20,14008.70,14872.00,9131.00,8735.93,4137.37,2135570.00,1100620.00,184.00,120.91,111.18,20.90,0.61,1.39
358,Puncta 10-20 from Soma Center,0.31,164.78,95.43,0.39,0.47,9071.00,6694.00,7968.33,5896.67,5938.00,5189.00,5938.00,5189.00,1437.44,617.68,23905.00,17690.00,14.00,118.70,112.36,20.93,0.78,0.01
359,Puncta 10-20 from Soma Center,2.77,156.05,100.58,0.18,0.31,14955.00,18106.00,10494.50,10368.60,10018.30,9402.15,3771.00,6561.00,2932.47,2976.20,136429.00,134792.00,46.00,115.83,102.06,22.75,0.61,0.21
360,Puncta <10 from Soma Center,6.47,154.31,102.28,0.26,0.67,34249.00,23088.00,23283.50,12652.10,22573.00,11669.70,12431.00,8325.00,5362.80,3352.66,908056.00,493433.00,118.00,112.86,103.02,21.53,0.58,0.69
361,Puncta <10 from Soma Center,0.95,155.10,102.70,0.80,0.13,28375.00,13660.00,25941.50,11236.50,25439.50,10912.90,22504.00,9209.00,2247.92,1587.93,103766.00,44946.00,16.00,114.11,102.83,21.45,0.82,0.06
362,Puncta <10 from Soma Center,3.71,154.99,104.16,0.22,0.76,29169.00,31997.00,24012.50,17306.90,23883.40,15743.00,17604.00,9981.00,3221.90,5157.79,528276.00,380751.00,64.00,113.73,103.08,21.48,0.76,0.45
363,Puncta <10 from Soma Center,4.55,157.44,104.26,0.37,0.32,19154.00,11923.00,9194.45,8029.55,9364.39,7309.46,2774.00,5988.00,4602.58,1604.36,202278.00,176650.00,80.00,115.58,104.74,21.45,0.51,0.33
364,Puncta <10 from Soma Center,0.68,158.35,106.26,0.28,0.43,22816.00,13444.00,20449.00,11201.70,16633.00,10079.00,16633.00,10079.00,2724.22,1585.57,61347.00,33605.00,14.00,116.87,104.67,21.46,0.71,0.03
365,Puncta <10 from Soma Center,0.47,159.39,103.73,0.39,0.47,11822.00,10323.00,10969.00,7921.33,10287.00,6610.00,10287.00,6610.00,638.22,1700.63,32907.00,23764.00,14.00,118.20,104.63,22.05,0.83,0.02
366,Puncta <10 from Soma Center,4.77,155.66,102.96,0.22,0.67,22343.00,15451.00,13651.60,10205.00,12215.80,9166.63,6911.00,7407.00,4156.21,2374.97,300336.00,224511.00,78.00,112.74,105.16,21.44,0.48,0.33
367,Puncta <10 from Soma Center,7.64,158.96,104.28,0.34,0.52,31191.00,38831.00,20290.80,17682.40,19675.80,16988.70,13644.00,11012.00,4013.12,4977.99,831921.00,724980.00,126.00,116.49,106.00,21.46,0.53,0.77
368,Puncta <10 from Soma Center,8.42,160.45,103.61,0.21,0.60,37088.00,35469.00,22285.60,18701.50,21750.90,17863.50,12238.00,10430.00,4824.46,5544.18,1114280.00,935074.00,148.00,118.31,106.18,21.78,0.59,1.05
369,Puncta <10 from Soma Center,1.91,162.36,102.71,0.39,0.40,35467.00,16213.00,25297.80,12175.10,22139.70,12632.90,15515.00,8312.00,5850.91,2114.24,227680.00,109576.00,32.00,119.61,107.64,21.58,0.71,0.15
370,Puncta <10 from Soma Center,0.41,157.51,105.18,0.39,0.47,35102.00,10388.00,28411.00,8687.33,20942.00,7816.00,20942.00,7816.00,5806.92,1202.68,85233.00,26062.00,14.00,112.83,107.78,21.49,0.81,0.02
371,Puncta <10 from Soma Center,1.14,160.58,105.24,0.24,0.42,30621.00,11772.00,26049.80,11047.60,25378.10,10718.50,19797.00,9962.00,3673.82,645.99,130249.00,55238.00,22.00,117.07,107.72,21.84,0.73,0.07
372,Puncta <10 from Soma Center,1.52,160.81,105.66,0.19,0.70,31698.00,11457.00,24707.10,8835.38,21560.60,8390.34,17670.00,6784.00,4964.12,1381.02,197657.00,70683.00,34.00,116.68,108.62,21.13,0.70,0.10
373,Puncta <10 from Soma Center,0.23,163.74,105.50,0.28,0.43,14957.00,7111.00,12387.00,6585.00,7922.00,6138.00,7922.00,6138.00,3169.23,401.14,37161.00,19755.00,14.00,119.53,109.86,21.31,0.64,0.01
374,Puncta <10 from Soma Center,1.16,163.96,105.42,0.28,0.00,20678.00,11431.00,15481.40,10050.60,14173.20,8495.79,9650.00,8364.00,3703.67,1339.05,77407.00,50253.00,22.00,119.86,109.68,22.01,0.59,0.05
375,Puncta <10 from Soma Center,5.52,165.96,104.75,0.31,0.50,37025.00,26236.00,24961.80,16377.00,23725.20,16510.80,17230.00,9527.00,5389.87,4332.11,848700.00,556818.00,92.00,121.69,110.81,21.34,0.69,0.69
376,Puncta <10 from Soma Center,18.24,164.46,103.84,0.16,0.84,39004.00,55381.00,24608.00,22203.00,24103.80,19205.00,10538.00,9760.00,5797.23,8624.65,3617380.00,3263850.00,316.00,119.35,111.13,21.34,0.54,2.92
377,Puncta <10 from Soma Center,0.63,155.80,103.68,0.28,0.43,27988.00,12616.00,20548.30,9284.33,15762.00,7381.00,15762.00,7381.00,5332.22,2363.81,61645.00,27853.00,14.00,114.22,103.64,22.08,0.72,0.03
378,Puncta <10 from Soma Center,2.47,156.17,103.01,0.25,0.56,42918.00,16657.00,25971.80,12317.30,21744.80,11116.80,18502.00,8689.00,7158.27,2349.24,285690.00,135490.00,42.00,114.77,103.84,20.81,0.69,0.21
379,Puncta <10 from Soma Center,3.42,156.62,104.98,0.21,0.76,35469.00,15471.00,26477.00,10941.10,26067.60,10099.00,12327.00,7745.00,6182.17,2196.25,503063.00,207880.00,60.00,115.41,103.63,21.71,0.64,0.30
380,Puncta <10 from Soma Center,0.66,158.30,104.11,0.35,0.46,28587.00,9211.00,23906.00,8330.25,23049.80,7710.71,17683.00,7604.00,4093.59,689.68,95624.00,33321.00,18.00,117.06,104.27,22.00,0.74,0.03
381,Puncta 10-20 from Soma Center,0.81,157.65,101.18,0.28,0.43,15629.00,11847.00,13246.30,9617.67,10902.00,8207.00,10902.00,8207.00,1929.98,1594.79,39739.00,28853.00,14.00,116.56,103.79,22.23,0.76,0.05
382,Puncta <10 from Soma Center,3.86,157.50,102.56,0.19,0.82,24246.00,15273.00,13729.80,8880.25,12526.90,8186.24,6494.00,5674.00,5538.05,2795.59,329515.00,213126.00,80.00,114.86,105.48,22.11,0.66,0.38
383,Puncta <10 from Soma Center,4.21,163.16,104.69,0.25,0.45,54142.00,34416.00,33873.70,15387.50,31275.30,14205.20,24577.00,9421.00,6942.34,5476.64,711348.00,323138.00,70.00,118.65,109.69,22.58,0.64,0.41
384,Puncta <10 from Soma Center,5.84,155.80,105.99,0.29,0.64,41717.00,18784.00,30043.70,11993.90,28219.00,11632.50,20647.00,7951.00,5026.17,2510.99,1021490.00,407791.00,108.00,114.96,102.75,22.39,0.57,0.57
385,Puncta <10 from Soma Center,2.56,155.05,105.61,0.26,0.40,38045.00,30452.00,30005.40,18292.50,30125.00,16642.80,21561.00,13291.00,5520.44,4904.05,330059.00,201218.00,42.00,113.77,102.97,22.23,0.64,0.20
386,Puncta 10-20 from Soma Center,2.40,157.62,101.28,0.21,0.42,20510.00,18684.00,10323.40,8908.47,9279.66,7576.83,2314.00,5208.00,4909.56,3244.67,154851.00,133627.00,48.00,115.81,104.56,22.34,0.76,0.23
387,Puncta <10 from Soma Center,6.82,160.21,102.94,0.28,0.62,27130.00,21341.00,14790.90,10005.60,14862.90,8921.01,3868.00,6128.00,5641.96,3215.02,606427.00,410229.00,140.00,119.04,104.77,22.81,0.51,0.62
388,Puncta <10 from Soma Center,0.31,160.26,103.78,0.28,0.43,10951.00,7363.00,7977.00,6335.67,3782.00,5795.00,3782.00,5795.00,3051.42,726.77,23931.00,19007.00,14.00,117.78,106.42,22.05,0.67,0.01
389,Puncta <10 from Soma Center,1.04,164.75,104.07,0.09,0.86,22752.00,11146.00,14994.80,8881.40,11255.30,7926.18,8737.00,7164.00,4809.30,1372.04,74974.00,44407.00,22.00,121.02,109.54,22.26,0.73,0.06
390,Puncta <10 from Soma Center,0.75,165.84,102.82,0.19,0.39,18898.00,8199.00,13480.50,7805.00,9337.18,7700.34,6841.00,7608.00,5454.15,231.04,53922.00,31220.00,18.00,121.55,110.67,21.90,0.69,0.03
391,Puncta <10 from Soma Center,3.61,165.05,104.97,0.42,0.45,42620.00,16753.00,29938.10,9888.42,30232.30,9024.64,19302.00,6173.00,6062.59,2745.61,568824.00,187880.00,74.00,120.11,111.10,21.75,0.58,0.29
392,Puncta <10 from Soma Center,12.30,166.01,105.35,0.27,0.63,37074.00,35317.00,26457.00,16459.00,25548.90,15108.40,16585.00,9450.00,5213.62,5187.36,1719710.00,1069830.00,210.00,120.76,111.72,22.27,0.49,1.38
393,Puncta <10 from Soma Center,1.95,155.60,104.08,0.34,0.19,31347.00,15143.00,23124.10,10950.60,22545.30,9848.16,16620.00,7933.00,4555.77,2612.23,184993.00,87605.00,34.00,114.41,102.98,22.77,0.62,0.13
394,Puncta <10 from Soma Center,0.66,159.70,103.75,0.18,0.82,19913.00,8902.00,10147.00,7020.75,6019.48,6235.88,5965.00,5855.00,5740.39,1173.15,40588.00,28083.00,18.00,117.81,105.41,22.63,0.76,0.03
395,Puncta <10 from Soma Center,0.34,159.08,103.29,0.39,0.47,20128.00,8169.00,16170.00,7219.00,11411.00,6478.00,11411.00,6478.00,3603.49,705.99,48510.00,21657.00,14.00,116.87,105.52,22.66,0.75,0.01
396,Puncta <10 from Soma Center,0.63,161.47,104.55,0.28,0.43,19745.00,8218.00,16696.30,7404.00,14911.00,6975.00,14911.00,6975.00,2166.23,575.86,50089.00,22212.00,14.00,118.95,106.79,22.78,0.74,0.03
397,Puncta <10 from Soma Center,0.74,162.93,104.61,0.14,0.69,22172.00,10871.00,17435.00,7659.20,14646.30,6420.56,12728.00,6277.00,3425.05,1669.08,87175.00,38296.00,22.00,119.38,108.98,20.49,0.71,0.04
398,Puncta <10 from Soma Center,0.68,162.92,104.18,0.37,0.40,32337.00,10833.00,23384.60,7788.60,21549.70,6773.36,16735.00,6334.00,5064.79,1637.24,116923.00,38943.00,22.00,119.37,108.73,21.66,0.63,0.03
399,Puncta <10 from Soma Center,3.67,163.35,105.66,0.33,0.42,33340.00,19369.00,25981.00,10435.40,25517.40,9141.10,19717.00,6720.00,3529.37,3437.31,597562.00,240015.00,72.00,119.63,108.83,23.04,0.69,0.38
400,Puncta <10 from Soma Center,2.23,165.61,104.82,0.13,0.74,33592.00,15660.00,27815.60,9136.15,27502.80,7945.11,18886.00,7664.00,4126.43,2069.92,361603.00,118770.00,48.00,119.83,112.12,22.31,0.60,0.14
401,Puncta <10 from Soma Center,0.67,166.74,104.96,0.28,0.43,17981.00,9354.00,16082.70,8211.33,15006.00,7075.00,15006.00,7075.00,1346.35,930.41,48248.00,24634.00,14.00,120.99,112.11,24.39,0.72,0.03
402,Puncta <10 from Soma Center,1.77,156.18,104.86,0.41,0.44,35737.00,16912.00,25156.20,9501.00,23862.90,8222.68,15606.00,6661.00,5434.95,2909.83,276718.00,104511.00,40.00,114.78,103.36,23.12,0.79,0.16
403,Puncta <10 from Soma Center,1.34,156.28,105.22,0.24,0.73,31286.00,11856.00,26310.10,8591.14,25650.60,8148.29,20832.00,6938.00,3218.00,1452.90,184171.00,60138.00,30.00,112.90,105.61,22.90,0.77,0.10
404,Puncta <10 from Soma Center,1.69,164.82,104.39,0.35,0.55,32019.00,11533.00,21758.00,8050.73,17641.40,7385.81,9712.00,5763.00,7295.28,1666.80,239338.00,88558.00,44.00,120.60,109.87,23.49,0.80,0.15
405,Puncta <10 from Soma Center,1.07,157.55,105.58,0.69,0.19,39923.00,9591.00,32551.40,7721.60,28556.60,7396.16,25374.00,5820.00,5171.42,1210.19,162757.00,38608.00,22.00,116.85,102.99,23.71,0.77,0.07
406,Puncta <10 from Soma Center,2.17,157.73,105.83,0.24,0.60,36035.00,19167.00,29088.70,10918.50,29054.40,9518.56,18852.00,7292.00,4376.14,3208.34,319976.00,120103.00,36.00,115.23,105.12,23.49,0.79,0.21
407,Puncta <10 from Soma Center,2.22,160.33,104.07,0.38,0.31,28068.00,12550.00,22969.30,8879.17,22050.50,8359.79,17444.00,7049.00,4154.88,1615.17,275631.00,106550.00,44.00,117.49,106.62,23.10,0.60,0.15
408,Puncta <10 from Soma Center,1.34,162.97,105.97,0.10,0.84,40512.00,9842.00,32831.10,6958.88,36632.10,6318.84,16286.00,5377.00,8177.11,1463.36,262649.00,55671.00,34.00,118.93,108.91,23.49,0.71,0.09
409,Puncta <10 from Soma Center,1.19,155.57,104.13,0.14,0.61,12157.00,7813.00,6353.00,6052.43,5056.84,5247.13,3895.00,4655.00,2601.10,1037.89,44471.00,42367.00,30.00,113.64,103.54,23.84,0.57,0.05
410,Puncta <10 from Soma Center,0.47,155.07,107.90,0.80,0.13,9389.00,6952.00,6573.50,5995.75,5285.09,5928.48,2385.00,4967.00,2921.62,706.29,26294.00,23983.00,16.00,112.77,103.97,22.77,0.80,0.02
411,Puncta <10 from Soma Center,1.70,155.65,108.80,0.35,0.51,11784.00,12893.00,7706.70,7466.60,7118.00,6689.66,2452.00,5184.00,2803.92,2085.73,77067.00,74666.00,38.00,113.20,104.31,23.03,0.73,0.13
412,Puncta <10 from Soma Center,2.29,155.84,109.77,0.41,0.32,32534.00,19240.00,24290.30,10566.30,24413.90,8702.79,14458.00,6809.00,5020.08,4017.87,291484.00,126795.00,42.00,114.34,103.05,24.32,0.59,0.15
413,Puncta <10 from Soma Center,15.23,156.61,108.93,0.20,0.74,45339.00,41648.00,25775.50,14263.00,25414.60,11990.60,12218.00,6170.00,7217.43,6562.81,3196160.00,1768610.00,296.00,113.23,105.49,24.02,0.56,2.32
414,Puncta <10 from Soma Center,3.44,162.48,105.53,0.47,0.36,10600.00,8584.00,4279.36,6493.72,3488.69,6180.24,706.00,4877.00,2515.52,1082.88,106984.00,162343.00,78.00,118.81,108.25,23.77,0.68,0.34
415,Puncta <10 from Soma Center,4.10,163.68,107.76,0.22,0.73,39107.00,22694.00,22978.40,10920.10,22005.80,9611.18,10679.00,6821.00,5846.14,3975.31,505525.00,240242.00,72.00,120.31,108.36,24.00,0.62,0.38
416,Puncta <10 from Soma Center,0.54,164.49,108.08,0.12,0.93,38513.00,9123.00,30580.00,8524.33,25686.00,7805.00,25686.00,7805.00,5660.37,544.80,91740.00,25573.00,14.00,120.97,108.66,24.84,0.63,0.02
417,Puncta <10 from Soma Center,1.77,157.01,107.62,0.26,0.50,23424.00,12790.00,16184.40,7596.50,13836.00,6706.54,7889.00,5899.00,5402.16,1885.22,161844.00,75965.00,36.00,115.54,103.50,24.27,0.59,0.10
418,Puncta <10 from Soma Center,3.93,159.72,109.30,0.26,0.45,41768.00,18732.00,32665.30,10788.00,33113.60,9805.00,19832.00,6891.00,5758.79,3055.55,653305.00,215759.00,74.00,118.21,104.67,24.15,0.58,0.32
419,Puncta <10 from Soma Center,1.62,156.57,109.60,0.15,0.54,49422.00,10101.00,37196.80,7511.56,35168.60,6712.24,22981.00,5559.00,7561.80,1421.93,334771.00,67604.00,38.00,113.69,104.86,24.38,0.66,0.10
420,Puncta <10 from Soma Center,2.02,165.18,107.05,0.28,0.32,29425.00,10862.00,18808.80,8254.22,17801.90,7782.23,12802.00,5872.00,4697.42,1554.09,169279.00,74288.00,36.00,120.50,110.31,24.40,0.68,0.15
421,Puncta <10 from Soma Center,5.40,161.22,107.00,0.45,0.32,32774.00,20478.00,20181.80,9837.81,19541.40,8037.69,2528.00,6002.00,7400.27,3718.26,746728.00,363999.00,112.00,118.77,106.22,24.53,0.62,0.58
422,Puncta <10 from Soma Center,0.66,162.85,108.30,0.04,0.98,27377.00,7333.00,19644.00,7055.33,11701.00,6540.00,11701.00,6540.00,6401.42,364.76,58932.00,21166.00,14.00,119.82,107.50,24.68,0.61,0.02
423,Puncta <10 from Soma Center,0.65,160.24,108.42,0.28,0.43,13775.00,7644.00,12766.30,6902.00,11295.00,6069.00,11295.00,6069.00,1064.00,646.20,38299.00,20706.00,14.00,118.45,105.10,24.55,0.67,0.03
424,Puncta <10 from Soma Center,0.77,157.69,108.26,0.18,0.82,32535.00,9404.00,26515.30,7633.75,24302.30,6759.00,17899.00,6759.00,5871.73,1078.31,106061.00,30535.00,18.00,114.77,105.16,25.22,0.80,0.05
425,Puncta <10 from Soma Center,0.66,159.95,108.65,0.39,0.47,36683.00,11816.00,30886.70,9467.00,25015.00,6710.00,25015.00,6710.00,4763.75,2104.39,92660.00,28401.00,14.00,117.61,105.53,24.80,0.85,0.04
426,Puncta <10 from Soma Center,1.12,164.85,109.10,0.15,0.59,30673.00,7970.00,23308.20,6867.00,20738.70,6299.30,18789.00,5526.00,4486.75,946.30,139849.00,41202.00,26.00,120.17,109.87,25.81,0.67,0.06
427,Puncta <10 from Soma Center,1.08,157.57,107.90,0.09,0.86,26024.00,12537.00,20667.80,8567.80,19073.90,6346.92,18081.00,6069.00,2784.99,2672.59,103339.00,42839.00,22.00,113.84,105.90,25.56,0.70,0.06
428,Puncta <10 from Soma Center,0.88,159.57,106.93,0.69,0.19,26682.00,10311.00,22368.80,7721.60,22188.10,6878.19,17095.00,6086.00,3079.18,1476.81,111844.00,38608.00,22.00,116.36,106.13,25.69,0.78,0.05
429,Puncta <10 from Soma Center,2.10,166.62,107.17,0.29,0.59,39416.00,17464.00,29951.00,9443.70,27876.40,8745.14,22726.00,6985.00,5214.81,2839.84,299510.00,94437.00,40.00,120.60,112.12,25.47,0.65,0.15
430,Puncta <10 from Soma Center,0.65,157.55,108.85,0.04,0.98,26195.00,7867.00,20162.30,6968.33,15140.00,5810.00,15140.00,5810.00,4569.38,859.60,60487.00,20905.00,14.00,113.41,106.25,25.87,0.67,0.03
431,Puncta <10 from Soma Center,2.61,163.14,109.77,0.38,0.48,48893.00,16282.00,33017.80,9239.94,30012.90,8475.02,13869.00,6485.00,8641.73,2553.32,528284.00,147839.00,52.00,120.55,106.79,26.02,0.74,0.25
432,Puncta <10 from Soma Center,2.89,162.46,106.97,0.27,0.48,25904.00,15180.00,14524.00,8767.80,14260.30,7353.91,3492.00,5774.00,5628.57,2637.59,217860.00,131517.00,54.00,111.15,116.82,19.79,0.66,0.25
433,Puncta <10 from Soma Center,2.85,160.03,104.92,0.33,0.31,29276.00,14171.00,20635.40,9771.86,17855.80,9308.75,14206.00,6976.00,4927.52,2010.43,288896.00,136806.00,52.00,109.15,115.33,19.88,0.62,0.22
434,Puncta <10 from Soma Center,3.17,159.49,108.07,0.15,0.67,45401.00,19224.00,36080.50,11090.30,35989.60,9493.04,25971.00,6449.00,5354.87,3251.57,685530.00,210715.00,62.00,110.10,113.63,20.11,0.69,0.30
435,Puncta <10 from Soma Center,0.60,160.58,105.69,0.19,0.39,24142.00,7999.00,15305.50,7414.00,11725.80,7427.96,10898.00,6682.00,5268.10,473.14,61222.00,29656.00,18.00,109.87,115.07,21.73,0.71,0.03
436,Puncta <10 from Soma Center,0.51,164.78,105.40,0.28,0.43,16535.00,12105.00,14447.70,9510.00,13066.00,7119.00,13066.00,7119.00,1501.54,2040.63,43343.00,28530.00,14.00,111.87,119.02,21.65,0.77,0.02
437,Puncta <10 from Soma Center,3.30,163.01,108.50,0.20,0.65,38439.00,22959.00,29919.30,12551.30,29107.10,11466.50,23319.00,7226.00,4074.07,3211.07,538548.00,225924.00,58.00,111.65,116.79,21.64,0.66,0.30
438,Puncta <10 from Soma Center,1.77,163.14,105.38,0.44,0.28,27322.00,13094.00,12632.00,9279.38,8960.67,8487.95,7572.00,7479.00,6548.96,1884.90,101056.00,74235.00,30.00,111.90,116.54,22.61,0.68,0.12
439,Puncta <10 from Soma Center,4.44,162.88,106.05,0.24,0.53,31088.00,19565.00,20937.00,10297.40,19899.80,9492.62,15087.00,6800.00,4296.18,2733.38,439678.00,216246.00,82.00,110.87,117.06,23.10,0.45,0.27
440,Puncta <10 from Soma Center,0.54,160.93,106.27,0.28,0.43,34656.00,12375.00,31639.00,9846.33,27676.00,7904.00,27676.00,7904.00,2927.04,1871.78,94917.00,29539.00,14.00,109.92,115.16,23.56,0.73,0.02
441,Puncta <10 from Soma Center,0.86,160.79,104.09,0.35,0.46,12246.00,12059.00,10067.30,8079.00,9373.73,6841.27,7971.00,6375.00,1580.11,2310.21,40269.00,32316.00,18.00,110.04,114.55,24.97,0.80,0.05
442,Puncta 10-20 from Soma Center,2.80,163.93,103.67,0.46,0.34,10825.00,14555.00,6822.69,8735.25,6691.34,8154.71,2291.00,5746.00,2694.11,2551.10,109163.00,139764.00,54.00,111.63,117.55,24.32,0.75,0.28
443,Puncta <10 from Soma Center,1.16,157.87,104.53,0.35,0.46,22760.00,12082.00,18358.30,10766.50,17452.50,10709.60,15571.00,8460.00,2376.65,1428.07,110150.00,64599.00,24.00,107.62,112.76,25.00,0.75,0.08
444,Puncta <10 from Soma Center,6.17,159.54,106.89,0.57,0.25,46055.00,17746.00,29226.00,12153.50,28107.30,11889.20,16790.00,9227.00,6531.39,2263.74,993684.00,413218.00,110.00,108.40,114.33,25.15,0.56,0.60
445,Puncta <10 from Soma Center,0.95,159.90,106.75,0.74,0.15,22978.00,10166.00,17455.40,7764.00,14654.10,6855.27,10589.00,6544.00,4374.33,1285.86,87277.00,38820.00,22.00,108.60,114.63,25.16,0.75,0.06
446,Puncta <10 from Soma Center,2.10,159.26,106.19,0.36,0.42,25908.00,15641.00,15915.70,9663.40,14013.60,8856.06,6263.00,5772.00,6325.91,2955.23,159157.00,96634.00,38.00,108.53,113.87,24.85,0.69,0.16
447,Puncta <10 from Soma Center,4.64,159.52,103.19,0.31,0.61,17872.00,14069.00,6887.43,9053.46,6452.19,8665.80,1448.00,5583.00,4173.45,2365.83,192848.00,253497.00,92.00,108.85,113.79,25.50,0.64,0.48
448,Puncta <10 from Soma Center,1.57,160.72,103.89,0.43,0.36,18584.00,9904.00,7048.80,8380.80,5068.53,8519.20,2108.00,5965.00,4480.27,1197.09,70488.00,83808.00,32.00,109.35,115.04,25.24,0.82,0.14
449,Puncta <10 from Soma Center,1.12,163.35,104.96,0.21,0.47,15674.00,16497.00,9825.83,9682.50,10195.70,8027.75,3263.00,6318.00,4023.74,3372.15,58955.00,58095.00,26.00,111.42,116.78,25.17,0.68,0.06
450,Puncta <10 from Soma Center,1.49,164.20,107.61,0.24,0.60,33288.00,16290.00,19320.40,11317.10,15914.30,10731.70,14117.00,8296.00,6077.67,2252.58,135243.00,79220.00,30.00,111.46,117.82,25.62,0.67,0.09
451,Puncta <10 from Soma Center,1.99,157.78,105.87,0.66,0.22,32193.00,14960.00,24233.80,11613.40,24404.50,10750.30,16616.00,9347.00,4919.84,1664.77,242338.00,116134.00,38.00,107.48,112.58,25.89,0.68,0.15
