,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
742,30-40 microns from soma center,0.73,129.37,45.40,0.12,0.72,2456.00,8116.00,2026.29,6979.14,2160.69,6212.66,1256.00,5960.00,401.15,896.46,14184.00,48854.00,30.00,79.68,101.47,9.62,0.62,0.03
743,30-40 microns from soma center,0.78,131.54,45.03,0.37,0.45,2589.00,9504.00,1884.83,8057.83,1671.94,7739.45,981.00,7022.00,527.88,876.76,11309.00,48347.00,26.00,82.74,101.77,9.94,0.65,0.03
744,30-40 microns from soma center,0.30,131.23,46.81,0.39,0.44,5113.00,6891.00,3962.67,6204.33,2723.00,5397.00,2723.00,5397.00,977.76,615.86,11888.00,18613.00,14.00,72.70,108.80,9.90,0.78,0.01
745,20-30 microns from soma center,0.27,133.67,47.09,0.49,0.00,4644.00,8711.00,3133.67,6605.33,1579.00,5423.00,1579.00,5423.00,1251.67,1492.68,9401.00,19816.00,14.00,74.59,110.50,9.59,0.80,0.01
746,20-30 microns from soma center,0.22,134.45,48.80,0.39,0.44,7177.00,5863.00,5061.33,5694.67,2704.00,5605.00,2704.00,5605.00,1834.07,119.13,15184.00,17084.00,14.00,76.05,110.43,9.88,0.75,0.01
747,20-30 microns from soma center,0.15,137.02,48.63,0.39,0.47,2982.00,5523.00,2317.67,5213.33,1546.00,4942.00,1546.00,4942.00,591.14,238.73,6953.00,15640.00,14.00,80.59,110.36,10.02,0.74,0.00
748,30-40 microns from soma center,0.76,121.62,46.08,0.61,0.25,7167.00,9424.00,4486.67,7239.33,4012.50,6625.88,2961.00,6061.00,1396.13,1171.27,26920.00,43436.00,24.00,71.15,98.10,10.34,0.74,0.04
749,30-40 microns from soma center,0.43,122.64,44.56,0.50,0.35,1275.00,8060.00,907.20,6737.80,676.95,6300.35,629.00,5955.00,276.24,718.89,4536.00,33689.00,20.00,70.76,99.74,9.36,0.75,0.02
750,30-40 microns from soma center,1.03,123.57,44.79,0.18,0.71,3818.00,10073.00,2380.13,7826.38,2064.02,7394.52,958.00,6483.00,1097.13,1143.26,19041.00,62611.00,34.00,70.37,101.06,10.13,0.68,0.06
751,30-40 microns from soma center,0.35,123.70,44.57,0.39,0.47,3076.00,9683.00,2714.67,8015.33,2095.00,7083.00,2095.00,7083.00,440.18,1181.96,8144.00,24046.00,14.00,70.61,101.03,10.53,0.86,0.02
752,20-30 microns from soma center,0.46,134.18,51.20,0.33,0.46,5050.00,6614.00,4147.80,5909.60,4006.56,5306.75,2665.00,5286.00,819.10,537.63,20739.00,29548.00,22.00,81.17,106.34,10.27,0.70,0.02
753,30-40 microns from soma center,0.66,125.83,44.22,0.58,0.27,3433.00,11326.00,2167.80,8567.20,1377.85,6644.51,707.00,6589.00,1063.89,1790.02,10839.00,42836.00,22.00,77.60,98.52,10.26,0.77,0.03
754,30-40 microns from soma center,0.52,126.26,45.73,0.34,0.45,3208.00,6785.00,2357.40,6134.80,1945.17,5611.41,1631.00,5490.00,540.00,537.68,11787.00,30674.00,22.00,77.92,98.79,10.50,0.74,0.02
755,20-30 microns from soma center,0.47,125.50,47.24,0.24,0.65,7597.00,6300.00,4107.00,5767.80,2676.30,5535.95,2657.00,5373.00,1887.92,350.28,20535.00,28839.00,22.00,70.60,103.25,10.36,0.70,0.02
756,20-30 microns from soma center,0.72,128.03,53.09,0.43,0.39,7751.00,9443.00,5005.00,7835.40,4507.52,7475.42,2688.00,7143.00,1625.16,819.43,25025.00,39177.00,22.00,71.05,106.01,10.25,0.82,0.04
757,30-40 microns from soma center,0.65,128.45,43.98,0.51,0.28,5618.00,10212.00,4377.50,7428.83,4266.02,6815.06,2935.00,6648.00,821.31,1259.32,26265.00,44573.00,26.00,71.28,106.34,10.47,0.72,0.03
758,20-30 microns from soma center,0.12,128.63,51.35,0.12,0.93,8493.00,5747.00,6621.67,5478.67,5372.00,5229.00,5372.00,5229.00,1347.84,211.89,19865.00,16436.00,14.00,71.28,106.44,11.58,0.53,0.00
759,30-40 microns from soma center,0.24,135.95,41.08,0.39,0.44,5334.00,6262.00,3000.33,5639.00,1751.00,5058.00,1751.00,5058.00,1651.53,492.43,9001.00,16917.00,14.00,80.73,108.90,10.40,0.71,0.01
760,30-40 microns from soma center,1.12,132.83,44.96,0.34,0.30,2290.00,11475.00,1406.86,9366.71,1031.41,7682.50,679.00,7198.00,612.03,1784.58,9848.00,65567.00,30.00,74.12,109.80,9.64,0.63,0.06
761,30-40 microns from soma center,0.83,132.62,43.86,0.63,0.24,5302.00,10976.00,3022.75,7526.00,2566.26,6964.89,1300.00,6244.00,1338.45,1402.99,24182.00,60208.00,32.00,73.92,109.62,10.26,0.76,0.05
762,20-30 microns from soma center,0.40,136.84,51.14,0.39,0.44,5968.00,7472.00,3945.67,6730.00,1681.00,6073.00,1681.00,6073.00,1758.53,574.29,11837.00,20190.00,14.00,80.88,109.93,9.99,0.81,0.02
763,20-30 microns from soma center,3.43,136.85,52.78,0.40,0.48,11566.00,10326.00,5863.14,7534.97,5577.59,6985.81,770.00,6215.00,2516.38,1184.71,170031.00,218514.00,104.00,79.84,110.66,10.33,0.49,0.21
764,20-30 microns from soma center,0.41,121.20,52.76,0.24,0.54,7283.00,7346.00,3898.50,6832.00,3454.66,6613.87,919.00,6071.00,2264.31,526.09,15594.00,27328.00,18.00,73.27,95.96,10.68,0.73,0.02
765,20-30 microns from soma center,1.85,126.97,54.51,0.24,0.33,9671.00,9752.00,3328.00,7569.08,3087.50,7201.03,1159.00,6144.00,2054.84,1103.34,43264.00,98398.00,54.00,78.55,99.17,10.69,0.56,0.10
766,< 10 microns from soma center,0.37,131.58,73.37,0.39,0.44,7212.00,7773.00,6471.67,7410.00,5700.00,6729.00,5700.00,6729.00,617.67,481.89,19415.00,22230.00,14.00,82.63,101.83,10.68,0.80,0.02
767,< 10 microns from soma center,0.71,132.39,75.03,0.58,0.23,12566.00,8522.00,9388.57,6666.14,7472.63,6287.21,6745.00,5573.00,2142.97,929.63,65720.00,46663.00,30.00,83.66,102.06,10.63,0.63,0.03
768,10-20 microns from soma center,0.61,125.00,66.57,0.22,0.70,6238.00,10272.00,4100.20,7252.60,3500.75,6076.06,1939.00,5642.00,1431.70,1619.36,20501.00,36263.00,22.00,70.56,102.65,10.55,0.77,0.03
769,< 10 microns from soma center,0.22,124.74,73.18,0.39,0.47,14039.00,7115.00,9552.33,6515.67,5820.00,5708.00,5820.00,5708.00,3397.53,593.00,28657.00,19547.00,14.00,70.40,102.32,11.61,0.77,0.01
770,< 10 microns from soma center,0.17,133.90,76.87,0.39,0.44,9972.00,5924.00,6557.33,5725.33,4349.00,5484.00,4349.00,5484.00,2448.94,182.14,19672.00,17176.00,14.00,82.91,104.58,10.84,0.73,0.00
771,< 10 microns from soma center,0.40,135.36,74.22,0.39,0.44,12092.00,9770.00,10068.00,7629.67,7027.00,6484.00,7027.00,6484.00,2189.26,1514.70,30204.00,22889.00,14.00,80.95,107.96,10.63,0.79,0.02
772,< 10 microns from soma center,0.29,132.93,74.22,0.39,0.44,13110.00,9730.00,10093.70,7113.00,7708.00,5763.00,7708.00,5763.00,2249.99,1850.81,30281.00,21339.00,14.00,74.27,109.72,10.81,0.79,0.01
773,< 10 microns from soma center,0.59,133.86,77.73,0.33,0.54,11433.00,7371.00,8036.17,6100.67,6914.06,5747.82,4547.00,5344.00,2595.73,743.94,48217.00,36604.00,26.00,75.28,110.16,10.81,0.60,0.02
774,< 10 microns from soma center,0.21,120.62,74.03,0.39,0.44,11155.00,6831.00,8100.33,6432.67,4412.00,6111.00,4412.00,6111.00,2789.04,298.90,24301.00,19298.00,14.00,71.88,96.25,10.92,0.78,0.01
775,10-20 microns from soma center,0.41,122.81,66.57,0.35,0.53,7937.00,7600.00,5759.00,6726.50,4638.20,6525.86,4518.00,5913.00,1374.18,608.42,23036.00,26906.00,18.00,71.02,99.61,10.81,0.77,0.02
776,< 10 microns from soma center,0.21,124.50,75.31,0.39,0.44,16860.00,6996.00,14062.70,6154.67,11790.00,5509.00,11790.00,5509.00,2102.80,622.63,42188.00,18464.00,14.00,70.53,102.02,10.84,0.71,0.01
777,< 10 microns from soma center,0.38,130.95,73.54,0.39,0.44,10302.00,8404.00,6628.67,7270.67,4020.00,6548.00,4020.00,6548.00,2672.83,811.45,19886.00,21812.00,14.00,72.51,108.49,10.91,0.72,0.01
778,< 10 microns from soma center,0.10,129.57,78.27,0.12,0.93,9562.00,5767.00,7954.00,5674.00,7103.00,5611.00,7103.00,5611.00,1137.68,67.13,23862.00,17022.00,14.00,80.50,100.92,11.09,0.52,0.00
779,10-20 microns from soma center,0.75,123.74,66.40,0.62,0.25,7120.00,7708.00,3610.86,6680.57,2868.81,6368.75,642.00,5771.00,1939.67,613.18,25276.00,46764.00,28.00,70.66,100.97,11.10,0.79,0.04
780,< 10 microns from soma center,0.30,138.18,76.22,0.12,0.61,14093.00,6627.00,10447.80,5782.20,9458.49,5437.55,4751.00,5409.00,3382.94,450.83,52239.00,28911.00,22.00,81.20,111.24,11.22,0.50,0.01
781,< 10 microns from soma center,0.28,126.73,75.98,0.00,1.94,13161.00,7929.00,10311.00,6548.33,8118.00,5799.00,8118.00,5799.00,2110.56,977.47,30933.00,19645.00,14.00,78.08,99.05,12.38,0.65,0.01
782,< 10 microns from soma center,0.24,132.68,74.31,0.30,0.63,12951.00,6545.00,11155.30,6250.00,11019.40,6086.80,7800.00,6085.00,2083.16,188.09,44621.00,25000.00,18.00,84.07,102.03,11.24,0.78,0.01
783,< 10 microns from soma center,0.44,125.77,77.45,0.42,0.36,13762.00,6569.00,10605.60,6056.60,8323.00,5905.57,8323.00,5552.00,2293.55,334.52,53028.00,30283.00,22.00,71.16,103.07,11.39,0.74,0.02
784,< 10 microns from soma center,0.35,134.21,77.78,0.47,0.32,15094.00,7115.00,10615.50,6430.00,6695.31,5904.96,6562.00,5774.00,3994.07,593.94,42462.00,25720.00,18.00,84.30,103.82,11.21,0.81,0.01
785,< 10 microns from soma center,0.28,128.91,75.26,0.39,0.44,12005.00,7475.00,9506.00,6865.67,6303.00,6274.00,6303.00,6274.00,2380.46,490.47,28518.00,20597.00,14.00,71.27,106.86,10.92,0.74,0.01
786,10-20 microns from soma center,0.39,122.11,65.73,0.35,0.53,7854.00,6808.00,5554.75,6199.75,4769.45,5889.37,2332.00,5602.00,2186.74,477.38,22219.00,24799.00,18.00,73.45,96.88,11.43,0.72,0.01
787,10-20 microns from soma center,0.86,124.27,63.51,0.28,0.46,5727.00,9792.00,3880.00,6705.86,3693.88,6158.81,1121.00,5486.00,1447.59,1352.97,27160.00,46941.00,30.00,75.72,97.86,11.56,0.70,0.04
788,< 10 microns from soma center,0.80,123.20,75.12,0.36,0.41,15017.00,7767.00,13015.30,7036.29,12152.10,7016.25,10572.00,6051.00,1427.73,628.36,91107.00,49254.00,26.00,72.02,99.30,11.49,0.70,0.04
789,< 10 microns from soma center,0.27,123.19,77.79,0.39,0.44,9952.00,6801.00,7673.67,6300.00,6168.00,5508.00,6168.00,5508.00,1638.58,566.55,23021.00,18900.00,14.00,71.35,99.74,11.72,0.73,0.01
790,< 10 microns from soma center,0.11,124.16,77.20,0.39,0.47,10203.00,5855.00,9331.00,5661.33,8113.00,5419.00,8113.00,5419.00,887.62,181.29,27993.00,16984.00,14.00,71.23,101.02,11.67,0.71,0.00
791,< 10 microns from soma center,0.34,133.31,75.30,0.39,0.44,13780.00,8958.00,10527.30,7171.33,7809.00,6079.00,7809.00,6079.00,2466.76,1273.77,31582.00,21514.00,14.00,81.78,104.65,11.52,0.85,0.01
792,< 10 microns from soma center,0.30,128.10,75.86,0.30,0.63,16852.00,6333.00,12458.00,6142.50,9145.20,6048.45,8274.00,5907.00,3785.76,172.63,49832.00,24570.00,18.00,70.82,106.09,11.71,0.71,0.01
793,10-20 microns from soma center,0.21,131.78,59.96,0.39,0.47,1936.00,7057.00,1496.00,6161.67,727.00,5598.00,727.00,5598.00,545.65,640.14,4488.00,18485.00,14.00,73.34,108.88,11.50,0.73,0.01
794,10-20 microns from soma center,0.38,130.98,61.64,0.10,0.94,12099.00,9776.00,6078.33,7225.00,2017.00,5865.00,2017.00,5865.00,4342.88,1805.15,18235.00,21675.00,14.00,72.43,108.48,11.84,0.78,0.02
795,10-20 microns from soma center,0.95,132.68,88.80,0.31,0.59,5282.00,10518.00,3392.33,7523.56,3043.59,6907.85,1830.00,6699.00,1010.01,1178.42,30531.00,67712.00,38.00,74.09,109.42,12.02,0.67,0.05
796,10-20 microns from soma center,0.45,138.79,89.85,0.39,0.44,13081.00,7982.00,9148.00,7845.00,2853.00,7742.00,2853.00,7742.00,4497.21,100.89,27444.00,23535.00,14.00,81.83,111.47,11.85,0.72,0.02
797,10-20 microns from soma center,0.36,133.89,89.87,0.39,0.47,15400.00,7965.00,11038.70,7286.67,4855.00,6892.00,4855.00,6892.00,4493.69,481.79,33116.00,21860.00,14.00,85.57,102.57,9.17,0.83,0.02
798,10-20 microns from soma center,0.71,135.02,90.28,0.18,0.75,7471.00,10070.00,5188.00,7870.00,3400.42,7154.14,2777.00,6300.00,1858.66,1332.95,25940.00,39350.00,22.00,85.83,103.76,9.94,0.70,0.03
799,10-20 microns from soma center,0.60,133.72,89.31,0.13,0.00,9211.00,10159.00,6128.40,8032.80,4660.27,7298.52,4397.00,7276.00,1712.28,1095.77,30642.00,40164.00,22.00,84.38,103.11,11.37,0.71,0.03
800,10-20 microns from soma center,0.62,123.13,89.19,0.50,0.34,4319.00,8594.00,2982.33,6843.83,2542.56,6426.41,1675.00,5658.00,990.28,937.99,17894.00,41063.00,26.00,73.98,97.64,12.37,0.83,0.03
801,10-20 microns from soma center,0.57,122.98,90.49,0.40,0.34,12143.00,8642.00,8627.75,7865.50,6844.91,8243.69,4851.00,6155.00,2905.39,997.48,34511.00,31462.00,18.00,73.14,98.08,12.43,0.73,0.03
802,10-20 microns from soma center,1.39,132.48,90.90,0.50,0.28,12769.00,10282.00,5985.45,7366.64,5307.93,6930.20,2500.00,6196.00,2622.63,1124.06,65840.00,81033.00,46.00,82.88,102.61,12.38,0.64,0.08
803,10-20 microns from soma center,0.65,132.90,90.03,0.38,0.33,9872.00,9042.00,6561.00,7293.60,4617.95,6769.64,4314.00,6104.00,2011.31,980.54,32805.00,36468.00,20.00,83.19,102.90,12.28,0.74,0.03
804,10-20 microns from soma center,0.33,133.67,91.69,0.30,0.63,7135.00,6824.00,3662.75,5917.50,2321.24,5667.66,1584.00,5387.00,2129.99,543.47,14651.00,23670.00,18.00,83.58,103.56,12.55,0.83,0.01
805,10-20 microns from soma center,0.73,133.13,92.32,0.24,0.50,7082.00,9425.00,2569.38,6231.88,1645.68,5365.43,1259.00,5268.00,1840.07,1436.05,20555.00,49855.00,32.00,81.36,104.66,12.23,0.50,0.02
806,20-30 microns from soma center,0.44,133.96,89.02,0.22,0.61,1299.00,8207.00,855.75,7242.00,678.45,6797.71,623.00,6710.00,265.87,593.46,3423.00,28968.00,18.00,81.15,105.89,12.13,0.77,0.02
807,20-30 microns from soma center,0.15,133.72,87.74,0.39,0.44,3154.00,5986.00,2179.00,5756.33,1548.00,5393.00,1548.00,5393.00,699.31,259.88,6537.00,17269.00,14.00,81.51,105.24,12.64,0.62,0.00
808,20-30 microns from soma center,0.39,123.39,88.77,0.72,0.18,3759.00,8241.00,3261.75,7135.00,3054.31,6536.86,2659.00,6258.00,433.25,787.76,13047.00,28540.00,14.00,72.24,99.24,12.61,0.72,0.01
809,30-40 microns from soma center,0.36,129.06,91.33,0.39,0.44,1942.00,8700.00,1303.67,7017.33,831.00,5565.00,831.00,5565.00,468.45,1290.18,3911.00,21052.00,14.00,79.77,100.71,12.26,0.83,0.02
810,20-30 microns from soma center,0.10,127.66,91.70,0.39,0.44,2072.00,5507.00,1275.33,5388.00,707.00,5257.00,707.00,5257.00,580.18,102.41,3826.00,16164.00,14.00,70.61,105.63,12.44,0.59,0.00
811,30-40 microns from soma center,0.33,131.38,90.95,0.10,0.94,832.00,7020.00,734.00,6299.67,635.00,5523.00,635.00,5523.00,80.43,612.45,2202.00,18899.00,14.00,81.77,102.04,12.77,0.64,0.01
812,20-30 microns from soma center,2.26,132.31,90.85,0.31,0.62,2935.00,9944.00,1328.17,7383.00,1004.04,6741.50,657.00,6040.00,731.13,1243.75,23907.00,132894.00,66.00,82.24,102.89,12.53,0.63,0.16
813,20-30 microns from soma center,0.60,132.60,68.67,0.35,0.53,3809.00,9156.00,2817.50,7256.75,2866.96,5801.00,868.00,5801.00,1184.06,1487.08,11270.00,29027.00,18.00,82.58,102.95,12.85,0.87,0.04
814,20-30 microns from soma center,0.26,128.83,68.60,0.69,0.20,9239.00,6096.00,4394.00,5884.50,2515.32,5764.51,2242.00,5647.00,2839.20,184.43,17576.00,23538.00,18.00,70.49,107.10,12.59,0.76,0.01
815,20-30 microns from soma center,0.29,129.82,68.72,0.39,0.47,3386.00,7019.00,2725.33,6243.33,1983.00,5822.00,1983.00,5822.00,575.68,549.16,8176.00,18730.00,14.00,80.07,101.34,13.11,0.85,0.01
816,20-30 microns from soma center,0.25,133.08,68.32,0.39,0.44,4841.00,6965.00,3752.00,6271.67,2956.00,5280.00,2956.00,5280.00,796.95,719.52,11256.00,18815.00,14.00,81.93,104.08,12.87,0.72,0.01
817,20-30 microns from soma center,0.66,132.67,68.22,0.20,0.60,7422.00,9484.00,4490.00,7691.50,4753.52,7102.38,916.00,6700.00,2322.64,1070.16,17960.00,30766.00,18.00,81.76,103.66,13.13,0.80,0.04
818,20-30 microns from soma center,0.65,127.50,68.12,0.22,0.70,10253.00,7944.00,6992.80,6860.80,6484.80,6390.48,3313.00,5519.00,2246.19,870.55,34964.00,34304.00,22.00,70.24,105.55,13.48,0.77,0.03
819,20-30 microns from soma center,0.30,134.43,67.87,0.49,0.00,9286.00,8260.00,6509.33,7142.00,2613.00,5690.00,2613.00,5690.00,2836.95,1075.45,19528.00,21426.00,14.00,81.02,106.48,12.99,0.77,0.01
820,20-30 microns from soma center,0.84,135.12,68.06,0.60,0.24,11367.00,7631.00,5756.57,6752.29,4801.88,6306.78,1363.00,5936.00,2890.40,603.03,40296.00,47266.00,30.00,78.72,109.05,13.02,0.58,0.03
821,20-30 microns from soma center,0.34,128.13,53.54,0.39,0.44,9874.00,8519.00,5503.67,7163.00,2954.00,6473.00,2954.00,6473.00,3104.59,958.89,16511.00,21489.00,14.00,78.92,100.06,13.27,0.83,0.01
822,20-30 microns from soma center,1.89,126.12,52.99,0.60,0.25,7743.00,10272.00,2935.67,7571.87,2020.17,6961.84,897.00,6035.00,1877.08,1176.33,44035.00,113578.00,62.00,71.06,103.34,13.33,0.59,0.11
823,40-50 microns from soma center,0.09,132.77,38.09,0.39,0.47,5258.00,5278.00,4095.33,5195.33,2356.00,5081.00,2356.00,5081.00,1252.95,83.47,12286.00,15586.00,14.00,80.94,104.36,13.64,0.65,0.00
824,40-50 microns from soma center,0.27,125.66,37.18,0.69,0.20,4581.00,5685.00,2740.50,5394.75,1982.09,5210.39,1515.00,5010.00,1169.50,293.03,10962.00,21579.00,18.00,75.66,99.38,13.72,0.80,0.01
825,< 10 microns from soma center,0.37,129.89,75.77,0.39,0.44,10035.00,8523.00,8722.67,7547.00,7072.00,6117.00,7072.00,6117.00,1233.07,1033.38,26168.00,22641.00,14.00,80.10,101.33,13.68,0.82,0.02
826,< 10 microns from soma center,0.42,127.01,75.38,0.80,0.13,10036.00,8200.00,7669.25,7243.25,7006.09,6478.88,5419.00,6233.00,1687.06,891.97,30677.00,28973.00,16.00,70.95,104.45,13.64,0.87,0.02
827,< 10 microns from soma center,0.89,129.12,76.59,0.16,0.84,12882.00,10852.00,8663.88,6997.00,8334.76,6662.75,4963.00,5569.00,2885.27,1580.75,69311.00,55976.00,32.00,70.57,107.28,13.47,0.68,0.04
828,10-20 microns from soma center,0.58,128.82,61.06,0.36,0.49,8771.00,8230.00,4545.00,6480.33,3722.96,5975.02,2405.00,5545.00,2051.93,922.44,27270.00,38882.00,26.00,69.96,107.30,13.66,0.70,0.02
829,< 10 microns from soma center,0.31,128.52,76.29,0.39,0.47,16255.00,7560.00,11890.70,6355.33,6526.00,5643.00,6526.00,5643.00,4034.34,856.55,35672.00,19066.00,14.00,69.61,107.09,14.28,0.80,0.01
830,20-30 microns from soma center,0.17,130.70,56.96,0.49,0.00,3628.00,6566.00,2507.00,6041.00,946.00,5603.00,946.00,5603.00,1138.27,397.93,7521.00,18123.00,14.00,73.09,107.45,13.86,0.76,0.00
831,< 10 microns from soma center,0.31,134.71,75.23,0.69,0.20,9254.00,6850.00,6227.50,6065.25,5513.81,5801.88,4606.00,5474.00,1787.18,509.31,24910.00,24261.00,18.00,78.06,108.94,13.59,0.75,0.01
832,10-20 microns from soma center,0.25,126.01,76.25,0.12,0.93,8279.00,6811.00,5246.33,6435.33,2963.00,6047.00,2963.00,6047.00,2233.99,312.03,15739.00,19306.00,14.00,76.11,99.48,13.80,0.66,0.01
833,10-20 microns from soma center,0.36,132.82,61.47,0.39,0.44,3200.00,7986.00,2492.33,6955.00,1463.00,6331.00,1463.00,6331.00,744.71,734.39,7477.00,20865.00,14.00,81.12,104.23,14.00,0.77,0.01
834,10-20 microns from soma center,0.76,127.73,76.00,0.48,0.34,17952.00,8807.00,9418.67,7214.50,6273.02,6730.93,5175.00,5770.00,4386.27,1111.17,56512.00,43287.00,26.00,69.21,106.46,13.86,0.72,0.04
835,10-20 microns from soma center,0.32,129.17,75.75,0.39,0.44,12460.00,8869.00,9841.00,6919.33,7677.00,5895.00,7677.00,5895.00,1978.98,1379.21,29523.00,20758.00,14.00,71.00,107.01,13.89,0.75,0.01
836,10-20 microns from soma center,0.35,135.02,75.18,0.39,0.47,10538.00,6686.00,6588.33,6516.67,1771.00,6322.00,1771.00,6322.00,3631.32,149.68,19765.00,19550.00,14.00,79.24,108.44,13.88,0.79,0.01
837,10-20 microns from soma center,1.15,124.04,60.97,0.07,0.86,5124.00,10970.00,3102.14,8506.86,2594.52,7741.69,1870.00,6574.00,1067.47,1400.08,21715.00,59548.00,30.00,73.66,98.81,14.03,0.66,0.06
838,10-20 microns from soma center,0.18,123.99,76.67,0.39,0.47,10700.00,7449.00,8029.00,6037.67,3951.00,5276.00,3951.00,5276.00,2929.39,999.01,24087.00,18113.00,14.00,72.95,99.32,13.66,0.79,0.01
839,20-30 microns from soma center,0.53,125.42,94.10,0.21,0.81,4950.00,8145.00,3361.33,6439.50,2765.81,5922.19,2126.00,5774.00,1012.71,813.43,20168.00,38637.00,26.00,71.87,101.81,14.08,0.77,0.02
840,20-30 microns from soma center,0.32,125.50,93.29,0.12,0.93,3879.00,10907.00,3320.67,7769.00,2612.00,6015.00,2612.00,6015.00,528.06,2224.04,9962.00,23307.00,14.00,72.11,101.69,14.44,0.74,0.01
841,20-30 microns from soma center,0.31,127.86,94.95,0.49,0.00,3922.00,8144.00,3552.00,6974.00,3324.00,6111.00,3324.00,6111.00,263.98,857.89,10656.00,20922.00,14.00,70.09,105.99,14.21,0.76,0.01
842,20-30 microns from soma center,0.45,129.67,94.37,0.43,0.37,6072.00,9239.00,3918.00,7014.40,3166.79,6439.93,1211.00,6137.00,1732.02,1126.81,19590.00,35072.00,22.00,72.45,106.61,14.11,0.84,0.02
843,20-30 microns from soma center,0.55,129.38,94.96,0.43,0.39,8795.00,8442.00,5055.60,7144.60,3181.02,6465.05,3159.00,6032.00,2052.15,884.64,25278.00,35723.00,22.00,70.70,107.43,14.13,0.78,0.03
844,20-30 microns from soma center,0.50,131.92,95.29,0.24,0.65,5846.00,7556.00,5194.80,6620.80,4498.53,5801.00,4249.00,5636.00,683.16,802.67,25974.00,33104.00,22.00,74.19,108.17,14.04,0.70,0.02
845,20-30 microns from soma center,2.74,133.47,95.92,0.22,0.58,2729.00,10542.00,1196.10,7458.81,980.90,6819.60,628.00,5391.00,539.55,1479.43,25118.00,156635.00,76.00,81.10,105.04,14.23,0.58,0.19
846,20-30 microns from soma center,0.24,133.46,94.66,0.39,0.44,2384.00,7884.00,2306.00,6403.67,2212.00,5590.00,2212.00,5590.00,71.12,1048.47,6918.00,19211.00,14.00,80.02,105.83,14.46,0.79,0.01
847,20-30 microns from soma center,0.37,128.19,94.29,0.24,0.54,5912.00,7147.00,4090.75,6092.25,2421.80,5682.91,2142.00,5205.00,1806.70,728.98,16363.00,24369.00,18.00,68.12,107.65,14.33,0.84,0.02
848,20-30 microns from soma center,0.18,126.11,94.48,0.39,0.44,4765.00,6480.00,3657.33,5675.67,2962.00,5183.00,2962.00,5183.00,791.71,573.53,10972.00,17027.00,14.00,76.41,99.30,14.36,0.74,0.00
849,30-40 microns from soma center,1.10,126.03,93.40,0.41,0.46,9603.00,9598.00,5010.50,6971.88,3870.00,6179.38,867.00,5691.00,2810.59,1289.29,40084.00,55775.00,34.00,76.00,99.47,14.62,0.67,0.06
850,20-30 microns from soma center,0.31,130.64,91.06,0.39,0.44,3076.00,8406.00,2446.00,6596.67,1868.00,5628.00,1868.00,5628.00,494.53,1280.46,7338.00,19790.00,14.00,79.72,102.46,14.57,0.73,0.01
851,30-40 microns from soma center,0.13,127.86,94.09,0.39,0.47,5225.00,5755.00,3227.00,5490.00,736.00,5307.00,736.00,5307.00,1865.49,191.87,9681.00,16470.00,14.00,71.11,105.26,14.56,0.71,0.00
852,20-30 microns from soma center,4.04,124.75,93.26,0.43,0.41,7247.00,12609.00,3436.31,7771.41,3377.07,7295.78,598.00,6253.00,1765.82,1359.24,109962.00,248685.00,114.00,73.29,99.85,14.88,0.52,0.29
853,20-30 microns from soma center,0.65,132.55,93.79,0.48,0.34,2320.00,9353.00,1388.17,7180.67,1109.14,6534.43,793.00,6359.00,516.11,1042.91,8329.00,43084.00,22.00,80.03,104.59,14.97,0.88,0.04
854,40-50 microns from soma center,0.26,125.55,88.10,0.39,0.44,3295.00,6644.00,2102.33,6130.67,1493.00,5589.00,1493.00,5589.00,843.41,431.17,6307.00,18392.00,14.00,72.51,101.38,15.06,0.78,0.01
855,40-50 microns from soma center,0.30,133.04,87.36,0.39,0.44,2808.00,7378.00,2136.00,6681.00,1403.00,6044.00,1403.00,6044.00,575.21,546.25,6408.00,20043.00,14.00,79.97,105.24,15.14,0.73,0.01
856,40-50 microns from soma center,0.61,127.35,86.32,0.22,0.35,1871.00,8083.00,1107.67,6663.17,759.89,6267.38,710.00,6008.00,439.18,709.63,6646.00,39979.00,26.00,68.48,106.30,15.17,0.66,0.02
857,20-30 microns from soma center,0.60,129.40,68.47,0.58,0.27,9380.00,8342.00,6486.80,7047.40,3638.14,6650.93,3547.00,5397.00,2474.25,1004.12,32434.00,35237.00,22.00,72.43,106.15,15.18,0.68,0.02
858,30-40 microns from soma center,0.19,126.64,68.63,0.39,0.47,7638.00,6777.00,3936.33,6125.33,1784.00,5676.00,1784.00,5676.00,2629.02,471.70,11809.00,18376.00,14.00,76.55,99.71,15.33,0.79,0.01
859,20-30 microns from soma center,0.49,128.48,68.20,0.49,0.00,4576.00,10875.00,3800.67,8912.67,3379.00,5561.00,3379.00,5561.00,548.95,2381.50,11402.00,26738.00,14.00,68.09,107.85,15.40,0.82,0.02
860,30-40 microns from soma center,0.45,126.60,68.73,0.20,0.60,10061.00,6634.00,7219.75,6267.00,5096.27,6244.35,4310.00,5759.00,2538.61,323.96,28879.00,25068.00,18.00,73.38,101.94,15.86,0.76,0.02
